uid,domainID,siteID,namedLocation,collectDate,sampleID,sampleCode,sampleCondition,laboratoryName,analysisDate,analyzedBy,sampleType,replicate,sampleVolumeFiltered,filterSize,percentFilterAnalyzed,dilutionFactor,solventVolume,responseFactor,acidificationResponseFactor,fluorometerSensitivitySetting,preAcidificationFluorescence,postAcidificationFluorescence,analyte,analyteConcentration,plantAlgaeLabUnits,testMethod,method,acidTreatment,externalRemarks,externalLabDataQF,publicationDate,release
766d8b5b-ab93-4d2f-ba59-f7de26376d1a,D03,SUGG,SUGG.AOS.buoy.c0,2015-07-14,SUGG.20150714.PHYTOPLANKTON.1,,condition ok,Academy of Natural Sciences of Drexel University,2016-08-01,OKgcKejxXbI=,CN,2,350,25,100,,,,,,,,carbon,343.09,microgramsPerLiter,ANSP P-16-54 Rev2,,N,Difference in volume filtered,legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20211221T205542Z,RELEASE-2022
01ccde2a-dc45-4e6f-b572-b531cc7b85bb,D03,SUGG,SUGG.AOS.littoral2,2015-07-14,SUGG.20150714.PHYTOPLANKTON.3,,other (specify in remarks),Academy of Natural Sciences of Drexel University,2017-04-04,OKgcKejxXbI=,13C15N,2,25,25,100,,,,,,,,d34S,10.08,perMill,SO2 EA-combustion-IRMS method,,"",poor filter preservation,legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
7ce606f3-2a85-4aa8-8bf6-66ecf76ad80a,D03,SUGG,SUGG.AOS.riparian.point.05,2015-07-14,SUGG.20150714.EPIPHYTON.5,,condition ok,Academy of Natural Sciences of Drexel University,2016-08-01,OKgcKejxXbI=,CN,1,5,25,100,,,,,,,,nitrogen,25109.53,microgramsPerLiter,ANSP P-16-54 Rev2,,"","",legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
bc3d24df-27fb-4ae4-896e-9b19738aa362,D03,SUGG,SUGG.AOS.riparian.point.03,2015-07-14,SUGG.20150714.EPIPHYTON.1,,condition ok,Academy of Natural Sciences of Drexel University,2016-06-15,+IoRzddUq5A=,P,1,5,25,100,,,,,,,,phosphorus,1881.6,microgramsPerLiter,ANSP P-16-114 Rev2; ANSP P-16_95 Rev3,,"","",legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
fe5d630f-e85c-4039-8df8-64b21a023c9e,D03,SUGG,SUGG.AOS.riparian.point.05,2015-07-14,SUGG.20150714.EPIPHYTON.5,,other (specify in remarks),Academy of Natural Sciences of Drexel University,2017-04-04,OKgcKejxXbI=,13C15N,2,5,25,100,,,,,,,,d34S,14.55,perMill,SO2 EA-combustion-IRMS method,,"",poor filter preservation,legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
c4e67f95-7ea9-45ec-aa97-0033b9e3e9c6,D03,SUGG,SUGG.AOS.buoy.c0,2015-07-14,SUGG.20150714.PHYTOPLANKTON.1,,condition ok,Academy of Natural Sciences of Drexel University,2016-06-01,Txt9C5i/u7k=,chlorophyll/pheophytin,1,250,25,100,,,,,,,,chlorophyll a,,microgramsPerLiter,ANSP P-16-92 Rev2,,"","",legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
2879fa69-c668-4cc1-b5de-bba869a68532,D03,SUGG,SUGG.AOS.riparian.point.03,2015-07-14,SUGG.20150714.EPIPHYTON.1,,other (specify in remarks),Academy of Natural Sciences of Drexel University,2017-04-04,OKgcKejxXbI=,13C15N,2,5,25,100,,,,,,,,d15N,5.06,perMill,ANSP P-16-202 Rev0,,"",poor filter preservation,legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
c6b50efe-a59a-43ba-9c70-b101ae637c26,D03,SUGG,SUGG.AOS.riparian.point.05,2015-07-14,SUGG.20150714.EPIPHYTON.5,,other (specify in remarks),Academy of Natural Sciences of Drexel University,2017-04-04,OKgcKejxXbI=,13C15N,1,5,25,100,,,,,,,,d15N,5.78,perMill,ANSP P-16-202 Rev0,,"",poor filter preservation,legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
1c0aa879-7db8-41db-b835-a2aeb74f98ec,D03,SUGG,SUGG.AOS.riparian.point.03,2015-07-14,SUGG.20150714.EPIPHYTON.1,,other (specify in remarks),Academy of Natural Sciences of Drexel University,2016-08-01,OKgcKejxXbI=,CN,2,5,25,100,,,,,,,,nitrogen,343.3,microgramsPerLiter,ANSP P-16-54 Rev2,,"",filter folded poorly; sample loss,legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
ff086cb3-13bb-4247-bb61-78b0a686fea5,D03,SUGG,SUGG.AOS.riparian.point.01,2015-07-14,SUGG.20150714.EPIPHYTON.2,,condition ok,Academy of Natural Sciences of Drexel University,2016-06-02,Txt9C5i/u7k=,chlorophyll/pheophytin,2,5,25,100,,,,,,,,chlorophyll a,,microgramsPerLiter,ANSP P-16-92 Rev2,,"","",legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
e85b6d35-a39d-46e5-8bc9-5d44005ed310,D03,SUGG,SUGG.AOS.riparian.point.05,2015-07-14,SUGG.20150714.EPIPHYTON.5,,condition ok,Academy of Natural Sciences of Drexel University,2016-08-01,OKgcKejxXbI=,CN,2,5,25,100,,,,,,,,nitrogen,21134.52,microgramsPerLiter,ANSP P-16-54 Rev2,,"","",legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
555f19c3-186e-4b76-89c5-c3870f0f0304,D03,SUGG,SUGG.AOS.buoy.c0,2015-07-14,SUGG.20150714.PHYTOPLANKTON.1,,condition ok,Academy of Natural Sciences of Drexel University,2016-08-01,OKgcKejxXbI=,CN,1,250,25,100,,,,,,,,carbon,356.99,microgramsPerLiter,ANSP P-16-54 Rev2,,N,Difference in volume filtered,legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20211221T205542Z,RELEASE-2022
c76dedd4-16ee-4a1e-8eee-7906325256cf,D03,SUGG,SUGG.AOS.littoral1,2015-07-14,SUGG.20150714.PHYTOPLANKTON.2,,condition ok,Academy of Natural Sciences of Drexel University,2016-08-01,OKgcKejxXbI=,CN,2,250,25,100,,,,,,,,carbon,446.38,microgramsPerLiter,ANSP P-16-54 Rev2,,N,"",legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20211221T205542Z,RELEASE-2022
4b7482e5-bbf4-4d21-b8de-933e42f4ca59,D03,SUGG,SUGG.AOS.riparian.point.09,2015-07-14,SUGG.20150714.EPIPHYTON.3,,condition ok,Academy of Natural Sciences of Drexel University,2016-06-02,Txt9C5i/u7k=,chlorophyll/pheophytin,1,3,25,100,,,,,,,,chlorophyll a,,microgramsPerLiter,ANSP P-16-92 Rev2,,"","",legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
eaf9b40e-9383-439e-8912-2416324535ca,D03,SUGG,SUGG.AOS.littoral2,2015-07-14,SUGG.20150714.PHYTOPLANKTON.3,,other (specify in remarks),Academy of Natural Sciences of Drexel University,2017-04-04,OKgcKejxXbI=,13C15N,1,25,25,100,,,,,,,,d15N,,perMill,ANSP P-16-202 Rev0,,"",not enough sample for analysis,legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
cb6f6994-93ab-4421-9781-23a91bc39763,D03,SUGG,SUGG.AOS.buoy.c0,2015-07-14,SUGG.20150714.PHYTOPLANKTON.1,,condition ok,Academy of Natural Sciences of Drexel University,2016-06-01,Txt9C5i/u7k=,chlorophyll/pheophytin,2,250,25,100,,,,,,,,pheophytin,,microgramsPerLiter,ANSP P-16-92 Rev2,,"","",legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
75542c56-135c-4971-b398-bc77d8a12a56,D03,SUGG,SUGG.AOS.riparian.point.05,2015-07-14,SUGG.20150714.EPIPHYTON.5,,condition ok,Academy of Natural Sciences of Drexel University,2016-08-01,OKgcKejxXbI=,CN,1,5,25,100,,,,,,,,carbon,243464.94,microgramsPerLiter,ANSP P-16-54 Rev2,,N,"",legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20211221T205542Z,RELEASE-2022
eebb2bcc-0be9-4a17-8dd9-a1e8068baac5,D03,SUGG,SUGG.AOS.riparian.point.03,2015-07-14,SUGG.20150714.EPIPHYTON.1,,other (specify in remarks),Academy of Natural Sciences of Drexel University,2016-08-01,OKgcKejxXbI=,CN,2,5,25,100,,,,,,,,carbon,2762.89,microgramsPerLiter,ANSP P-16-54 Rev2,,N,filter folded poorly; sample loss,legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20211221T205542Z,RELEASE-2022
a825ed55-3532-465b-aade-11ab39eb794d,D03,SUGG,SUGG.AOS.littoral1,2015-07-14,SUGG.20150714.PHYTOPLANKTON.2,,condition ok,Academy of Natural Sciences of Drexel University,2016-08-01,OKgcKejxXbI=,CN,1,250,25,100,,,,,,,,carbon,331.66,microgramsPerLiter,ANSP P-16-54 Rev2,,N,"",legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20211221T205542Z,RELEASE-2022
3621a617-f9f3-4483-a857-3f5c2321d8da,D03,SUGG,SUGG.AOS.littoral2,2015-07-14,SUGG.20150714.PHYTOPLANKTON.3,,condition ok,Academy of Natural Sciences of Drexel University,2016-06-15,+IoRzddUq5A=,P,1,25,25,100,,,,,,,,phosphorus,63.52,microgramsPerLiter,ANSP P-16-114 Rev2; ANSP P-16_95 Rev3,,"","",legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
d6206994-b740-42a3-9f7e-3b1b5014e406,D03,SUGG,SUGG.AOS.littoral2,2015-07-14,SUGG.20150714.PHYTOPLANKTON.3,,condition ok,Academy of Natural Sciences of Drexel University,2016-06-01,Txt9C5i/u7k=,chlorophyll/pheophytin,1,30,25,100,,,,,,,,pheophytin,,microgramsPerLiter,ANSP P-16-92 Rev2,,"",Difference in volumes,legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
cc613a9e-ae58-48bf-ac94-626c190e157f,D03,SUGG,SUGG.AOS.littoral1,2015-07-14,SUGG.20150714.PHYTOPLANKTON.2,,condition ok,Academy of Natural Sciences of Drexel University,2016-06-15,+IoRzddUq5A=,P,1,250,25,100,,,,,,,,phosphorus,12.2,microgramsPerLiter,ANSP P-16-114 Rev2; ANSP P-16_95 Rev3,,"","",legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
ed33073c-050d-4ce0-a7b9-e48e2560a6c7,D03,SUGG,SUGG.AOS.riparian.point.07,2015-07-14,SUGG.20150714.EPIPHYTON.4,,other (specify in remarks),Academy of Natural Sciences of Drexel University,2017-04-04,OKgcKejxXbI=,13C15N,2,5,25,100,,,,,,,,d34S,15.26,perMill,SO2 EA-combustion-IRMS method,,"",poor filter preservation,legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
22aaa6c1-cace-40f2-9c77-7b341a5e3ae1,D03,SUGG,SUGG.AOS.riparian.point.07,2015-07-14,SUGG.20150714.EPIPHYTON.4,,condition ok,Academy of Natural Sciences of Drexel University,2016-06-15,+IoRzddUq5A=,P,1,5,25,100,,,,,,,,phosphorus,1547.6,microgramsPerLiter,ANSP P-16-114 Rev2; ANSP P-16_95 Rev3,,"","",legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
c0fad7b6-a248-44a3-8361-3a70d4119f99,D03,SUGG,SUGG.AOS.riparian.point.03,2015-07-14,SUGG.20150714.EPIPHYTON.1,,other (specify in remarks),Academy of Natural Sciences of Drexel University,2017-04-04,OKgcKejxXbI=,13C15N,1,5,25,100,,,,,,,,d13C,-30,perMill,ANSP P-16-202 Rev0,,N,poor filter preservation,legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20211221T205542Z,RELEASE-2022
3af1df8a-65f4-48fa-882d-fc9d45d4ba16,D03,SUGG,SUGG.AOS.riparian.point.07,2015-07-14,SUGG.20150714.EPIPHYTON.4,,other (specify in remarks),Academy of Natural Sciences of Drexel University,2017-04-04,OKgcKejxXbI=,13C15N,1,5,25,100,,,,,,,,d13C,-34.49,perMill,ANSP P-16-202 Rev0,,N,poor filter preservation,legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20211221T205542Z,RELEASE-2022
cf6830a6-ac81-4f74-a805-75755a9b06e6,D03,SUGG,SUGG.AOS.littoral1,2015-07-14,SUGG.20150714.PHYTOPLANKTON.2,,condition ok,Academy of Natural Sciences of Drexel University,2016-06-01,Txt9C5i/u7k=,chlorophyll/pheophytin,1,250,25,100,,,,,,,,chlorophyll a,,microgramsPerLiter,ANSP P-16-92 Rev2,,"","",legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
8a2b9416-7ac8-461a-a50f-edb1fc0a2aea,D03,SUGG,SUGG.AOS.riparian.point.05,2015-07-14,SUGG.20150714.EPIPHYTON.5,,condition ok,Academy of Natural Sciences of Drexel University,2016-06-15,+IoRzddUq5A=,P,1,5,25,100,,,,,,,,phosphorus,2328.4,microgramsPerLiter,ANSP P-16-114 Rev2; ANSP P-16_95 Rev3,,"","",legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
7c530922-c8e8-4fe9-9fac-98d7eb303a01,D03,SUGG,SUGG.AOS.riparian.point.03,2015-07-14,SUGG.20150714.EPIPHYTON.1,,condition ok,Academy of Natural Sciences of Drexel University,2016-06-02,Txt9C5i/u7k=,chlorophyll/pheophytin,2,5,25,100,,,,,,,,pheophytin,,microgramsPerLiter,ANSP P-16-92 Rev2,,"","",legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
d0b1274b-5241-427c-9bab-c75199603e28,D03,SUGG,SUGG.AOS.littoral2,2015-07-14,SUGG.20150714.PHYTOPLANKTON.3,,condition ok,Academy of Natural Sciences of Drexel University,2016-08-01,OKgcKejxXbI=,CN,2,25,25,100,,,,,,,,carbon,2493.41,microgramsPerLiter,ANSP P-16-54 Rev2,,N,"",legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20211221T205542Z,RELEASE-2022
993790d5-9dd4-427d-bbc8-789d6d39ac54,D03,SUGG,SUGG.AOS.riparian.point.01,2015-07-14,SUGG.20150714.EPIPHYTON.2,,other (specify in remarks),Academy of Natural Sciences of Drexel University,2017-04-04,OKgcKejxXbI=,13C15N,2,5,25,100,,,,,,,,d13C,-32.27,perMill,ANSP P-16-202 Rev0,,N,poor filter preservation,legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20211221T205542Z,RELEASE-2022
38defe62-a13b-47d4-a493-937f93e5e369,D03,SUGG,SUGG.AOS.riparian.point.07,2015-07-14,SUGG.20150714.EPIPHYTON.4,,condition ok,Academy of Natural Sciences of Drexel University,2016-08-01,OKgcKejxXbI=,CN,2,5,25,100,,,,,,,,nitrogen,46294.54,microgramsPerLiter,ANSP P-16-54 Rev2,,"","",legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
233e6d7f-e062-40a4-a26f-33d1471bdb6d,D03,SUGG,SUGG.AOS.riparian.point.09,2015-07-14,SUGG.20150714.EPIPHYTON.3,,condition ok,Academy of Natural Sciences of Drexel University,2016-08-01,OKgcKejxXbI=,CN,1,3,25,100,,,,,,,,nitrogen,59049.43,microgramsPerLiter,ANSP P-16-54 Rev2,,"","",legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
c87bc206-46de-45b3-b207-9480a5a67271,D03,SUGG,SUGG.AOS.littoral1,2015-07-14,SUGG.20150714.PHYTOPLANKTON.2,,other (specify in remarks),Academy of Natural Sciences of Drexel University,2017-04-04,OKgcKejxXbI=,13C15N,1,250,25,100,,,,,,,,d13C,,perMill,ANSP P-16-202 Rev0,,N,not enough sample for analysis,legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20211221T205542Z,RELEASE-2022
14f39f87-a929-4065-89ab-08e4a23aab4a,D03,SUGG,SUGG.AOS.littoral1,2015-07-14,SUGG.20150714.PHYTOPLANKTON.2,,other (specify in remarks),Academy of Natural Sciences of Drexel University,2016-06-01,Txt9C5i/u7k=,chlorophyll/pheophytin,2,250,25,100,,,,,,,,chlorophyll a,,microgramsPerLiter,ANSP P-16-92 Rev2,,"",Not folded,legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
1fe2bb9c-1b9d-43c9-a147-ba314ec9ea17,D03,SUGG,SUGG.AOS.riparian.point.09,2015-07-14,SUGG.20150714.EPIPHYTON.3,,other (specify in remarks),Academy of Natural Sciences of Drexel University,2017-04-04,OKgcKejxXbI=,13C15N,2,3,25,100,,,,,,,,d15N,4.85,perMill,ANSP P-16-202 Rev0,,"",poor filter preservation,legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
5163c10c-0d95-4f28-9e04-b9883badaffc,D03,SUGG,SUGG.AOS.buoy.c0,2015-07-14,SUGG.20150714.PHYTOPLANKTON.1,,other (specify in remarks),Academy of Natural Sciences of Drexel University,2017-04-04,OKgcKejxXbI=,13C15N,2,250,25,100,,,,,,,,d13C,,perMill,ANSP P-16-202 Rev0,,N,not enough sample for analysis,legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20211221T205542Z,RELEASE-2022
60b84b65-22c7-46d7-90f1-91c0f71bf839,D03,SUGG,SUGG.AOS.littoral2,2015-07-14,SUGG.20150714.PHYTOPLANKTON.3,,other (specify in remarks),Academy of Natural Sciences of Drexel University,2017-04-04,OKgcKejxXbI=,13C15N,2,25,25,100,,,,,,,,d15N,2,perMill,ANSP P-16-202 Rev0,,"",poor filter preservation,legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
a1835e9b-5638-4488-8ed6-b91529dd24f2,D03,SUGG,SUGG.AOS.riparian.point.05,2015-07-14,SUGG.20150714.EPIPHYTON.5,,other (specify in remarks),Academy of Natural Sciences of Drexel University,2017-04-04,OKgcKejxXbI=,13C15N,1,5,25,100,,,,,,,,d13C,-32.48,perMill,ANSP P-16-202 Rev0,,N,poor filter preservation,legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20211221T205542Z,RELEASE-2022
54186563-75eb-4bc1-a5c9-0d55de5eff8a,D03,SUGG,SUGG.AOS.riparian.point.01,2015-07-14,SUGG.20150714.EPIPHYTON.2,,condition ok,Academy of Natural Sciences of Drexel University,2016-08-01,OKgcKejxXbI=,CN,2,5,25,100,,,,,,,,carbon,286621.12,microgramsPerLiter,ANSP P-16-54 Rev2,,N,"",legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20211221T205542Z,RELEASE-2022
f1238852-da2e-4466-8b60-3f7428885646,D03,SUGG,SUGG.AOS.littoral2,2015-07-14,SUGG.20150714.PHYTOPLANKTON.3,,condition ok,Academy of Natural Sciences of Drexel University,2016-08-01,OKgcKejxXbI=,CN,1,25,25,100,,,,,,,,nitrogen,568.65,microgramsPerLiter,ANSP P-16-54 Rev2,,"","",legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
832162df-8638-43a8-83f5-92d8977fc219,D03,SUGG,SUGG.AOS.buoy.c0,2015-07-14,SUGG.20150714.PHYTOPLANKTON.1,,other (specify in remarks),Academy of Natural Sciences of Drexel University,2017-04-04,OKgcKejxXbI=,13C15N,1,250,25,100,,,,,,,,d13C,-34.86,perMill,ANSP P-16-202 Rev0,,N,poor filter preservation,legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20211221T205542Z,RELEASE-2022
7c039238-d53c-4a51-b1f3-9cd3490228ba,D03,SUGG,SUGG.AOS.riparian.point.01,2015-07-14,SUGG.20150714.EPIPHYTON.2,,condition ok,Academy of Natural Sciences of Drexel University,2016-08-01,OKgcKejxXbI=,CN,1,5,25,100,,,,,,,,nitrogen,25468.74,microgramsPerLiter,ANSP P-16-54 Rev2,,"","",legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
1301001e-cb0e-4bf1-a8b9-426422ed71f8,D03,SUGG,SUGG.AOS.littoral1,2015-07-14,SUGG.20150714.PHYTOPLANKTON.2,,other (specify in remarks),Academy of Natural Sciences of Drexel University,2017-04-04,OKgcKejxXbI=,13C15N,2,250,25,100,,,,,,,,d15N,4.35,perMill,ANSP P-16-202 Rev0,,"",poor filter preservation,legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
c7c991a0-3f14-4002-a025-889c33ebf26e,D03,SUGG,SUGG.AOS.riparian.point.07,2015-07-14,SUGG.20150714.EPIPHYTON.4,,other (specify in remarks),Academy of Natural Sciences of Drexel University,2017-04-04,OKgcKejxXbI=,13C15N,2,5,25,100,,,,,,,,d15N,5.82,perMill,ANSP P-16-202 Rev0,,"",poor filter preservation,legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
fba8a714-566f-4195-85d7-174dab3a014c,D03,SUGG,SUGG.AOS.riparian.point.07,2015-07-14,SUGG.20150714.EPIPHYTON.4,,condition ok,Academy of Natural Sciences of Drexel University,2016-06-02,Txt9C5i/u7k=,chlorophyll/pheophytin,2,5,25,100,,,,,,,,pheophytin,,microgramsPerLiter,ANSP P-16-92 Rev2,,"","",legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
4d5854c8-1d7f-46d9-ab2e-8b21b7a74c3d,D03,SUGG,SUGG.AOS.riparian.point.09,2015-07-14,SUGG.20150714.EPIPHYTON.3,,other (specify in remarks),Academy of Natural Sciences of Drexel University,2017-04-04,OKgcKejxXbI=,13C15N,2,3,25,100,,,,,,,,d34S,16.45,perMill,SO2 EA-combustion-IRMS method,,"",poor filter preservation,legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
f96a7c6c-e9cf-4cbc-a8d9-21ae2fe4b864,D03,SUGG,SUGG.AOS.riparian.point.05,2015-07-14,SUGG.20150714.EPIPHYTON.5,,other (specify in remarks),Academy of Natural Sciences of Drexel University,2017-04-04,OKgcKejxXbI=,13C15N,2,5,25,100,,,,,,,,d13C,-34.19,perMill,ANSP P-16-202 Rev0,,N,poor filter preservation,legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20211221T205542Z,RELEASE-2022
72da1daf-5f6f-4b37-8dd2-90e40e62db4d,D03,SUGG,SUGG.AOS.riparian.point.05,2015-07-14,SUGG.20150714.EPIPHYTON.5,,condition ok,Academy of Natural Sciences of Drexel University,2016-06-02,Txt9C5i/u7k=,chlorophyll/pheophytin,1,5,25,100,,,,,,,,pheophytin,,microgramsPerLiter,ANSP P-16-92 Rev2,,"","",legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
478610d7-8e8f-4c68-a73e-86885aacb138,D03,SUGG,SUGG.AOS.buoy.c0,2015-07-14,SUGG.20150714.PHYTOPLANKTON.1,,condition ok,Academy of Natural Sciences of Drexel University,2016-06-01,Txt9C5i/u7k=,chlorophyll/pheophytin,2,250,25,100,,,,,,,,chlorophyll a,,microgramsPerLiter,ANSP P-16-92 Rev2,,"","",legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
17391467-97e5-4977-bff5-49ef37f6f81f,D03,SUGG,SUGG.AOS.riparian.point.09,2015-07-14,SUGG.20150714.EPIPHYTON.3,,other (specify in remarks),Academy of Natural Sciences of Drexel University,2017-04-04,OKgcKejxXbI=,13C15N,1,3,25,100,,,,,,,,d15N,7.52,perMill,ANSP P-16-202 Rev0,,"",poor filter preservation,legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
23ba88ac-35e2-4dfa-a99c-f605d8dbf366,D03,SUGG,SUGG.AOS.buoy.c0,2015-07-14,SUGG.20150714.PHYTOPLANKTON.1,,condition ok,Academy of Natural Sciences of Drexel University,2016-06-15,+IoRzddUq5A=,P,1,250,25,100,,,,,,,,phosphorus,15.76,microgramsPerLiter,ANSP P-16-114 Rev2; ANSP P-16_95 Rev3,,"","",legacyData|Did not meet quality audit requirements for analysis audit,20211221T205542Z,RELEASE-2022
11e732ec-9213-4623-b72d-777a0dcce5c0,D03,SUGG,SUGG.AOS.littoral2,2015-07-14,SUGG.20150714.PHYTOPLANKTON.3,,other (specify in remarks),Academy of Natural Sciences of Drexel University,2017-04-04,OKgcKejxXbI=,13C15N,1,25,25,100,,,,,,,,d13C,,perMill,ANSP P-16-202 Rev0,,N,not enough sample for analysis,legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20211221T205542Z,RELEASE-2022
