uid,startDate,endDate,analyte,sampleType,instrument,testMethod,method,qaReferenceID,standardReferenceKnownValue,standardReferenceMeasuredMean,analyteAccuracy,analyteStandardDeviation,analyteMetricsCount,laboratoryName,labSpecificStartDate,labSpecificEndDate,publicationDate
dfb15058-6e22-409d-8070-ac75a542369c,2020-02-24,2020-02-24,sulfur,,EA,EA-combustion,EA-combustion,UU-S-2,32.91,32.92,-0.01,0.34,,SIRFER Lab at University of Utah,2018-08-15,2018-10-31,20211222T042143Z
e0a2d1ba-a98d-46b4-92a7-cb0ca909927a,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.19,0.01,0.13,,SIRFER Lab at University of Utah,2019-01-09,2019-01-10,20211222T042143Z
8d1d3a71-a3bf-4d7b-97bc-b26cb502044a,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.59,-0.01,0.14,,SIRFER Lab at University of Utah,2018-11-13,2019-01-25,20211222T042143Z
7b2544fe-78e0-454c-b643-b5d56548a925,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.26,0.27,0.14,,SIRFER Lab at University of Utah,2018-08-20,2018-08-21,20211222T042143Z
5ebf28b0-656d-4854-a51b-ba5bf69a999d,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.56,-0.03,0.29,,SIRFER Lab at University of Utah,2018-08-28,2018-08-30,20211222T042143Z
8f483ac2-a7f5-424c-8d33-9be7706854e5,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.96,0,0.19,,SIRFER Lab at University of Utah,2018-10-16,2018-10-17,20211222T042143Z
fe04e184-4bbc-40eb-b6a5-324ce04194b9,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.96,0,0.14,,SIRFER Lab at University of Utah,2018-09-20,2018-09-24,20211222T042143Z
beb02f0b-bc99-4f20-bbe4-4d9f73773b74,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,5.47,0.48,0.09,,SIRFER Lab at University of Utah,2018-09-12,2018-09-13,20211222T042143Z
427035ae-b34e-4c3e-aba4-b29363d1c0f3,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.66,-0.06,0.35,,SIRFER Lab at University of Utah,2018-09-12,2018-09-13,20211222T042143Z
416dfb69-5a93-456f-9d6d-08e142c6ae6c,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.54,0.17,0.24,,SIRFER Lab at University of Utah,2018-09-07,2018-09-09,20211222T042143Z
47843f6f-f4cc-4f60-9ef9-3c60e57601c7,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.71,0.1,0.01,,SIRFER Lab at University of Utah,2018-12-02,2018-12-05,20211222T042143Z
4f3584c0-c707-4bb8-97de-36fea37ba9ee,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.63,-0.03,0.17,,SIRFER Lab at University of Utah,2018-11-14,2018-11-15,20211222T042143Z
b888e2fb-47fe-45d9-9c3a-a7cad12669af,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-1,10.52,9.82,0.7,0.25,,SIRFER Lab at University of Utah,2018-08-13,2018-08-14,20211222T042143Z
edd0c157-abe6-4fa6-974c-f873970359be,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.51,0.02,0.28,,SIRFER Lab at University of Utah,2018-10-15,2018-10-24,20211222T042143Z
5114a423-1efd-459d-a4a9-58bd6ee10e66,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.18,0,0.03,,SIRFER Lab at University of Utah,2018-12-11,2018-12-13,20211222T042143Z
11fe321c-dad9-4dbd-b150-2cd5ffbf27f7,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.48,0.04,0.05,,SIRFER Lab at University of Utah,2019-01-29,2019-01-30,20211222T042143Z
463766f9-ba8a-49a7-b524-039100096060,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.56,-0.04,0.18,,SIRFER Lab at University of Utah,2018-09-23,2018-09-24,20211222T042143Z
87fa8ff1-db6d-4f12-81f4-7fb30b0eb6a1,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.56,-0.04,0.12,,SIRFER Lab at University of Utah,2018-10-15,2018-10-16,20211222T042143Z
b6279064-20ad-4fab-b3d0-a479247fe762,2020-02-24,2020-02-24,d34S,,EA,EA-combustion,EA-combustion,UU-S-5,16.9,16.66,0.24,0.09,,SIRFER Lab at University of Utah,2018-11-28,2018-11-29,20211222T042143Z
0f7c2f26-4e88-43c2-a7c3-84c78c7094b2,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-1,10.52,10.5,0.02,0.25,,SIRFER Lab at University of Utah,2018-10-15,2018-10-24,20211222T042143Z
9ee1e7b7-aabf-400c-9e56-15a5687b3089,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.96,0,0.08,,SIRFER Lab at University of Utah,2018-08-30,2018-08-31,20211222T042143Z
c78cc641-6b16-486a-8ae4-b53e7be102fa,2020-02-24,2020-02-24,sulfur,,EA,EA-combustion,EA-combustion,UU-S-2,32.91,32.98,-0.07,0.21,,SIRFER Lab at University of Utah,2019-02-06,2019-02-07,20211222T042143Z
2d91eee2-5b38-42ab-8cea-03e5f09beb83,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.41,0.3,0.14,,SIRFER Lab at University of Utah,2018-09-20,2018-09-24,20211222T042143Z
fd7b5d0e-bc64-43ec-a677-23b1f3ce60da,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.36,0.17,0.35,,SIRFER Lab at University of Utah,2018-11-10,2018-11-14,20211222T042143Z
4299fbfc-d657-415f-a987-4b37af86d080,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-1,10.52,10.54,-0.02,0.3,,SIRFER Lab at University of Utah,2019-01-10,2019-01-11,20211222T042143Z
980d117e-6ab4-4860-a63a-37af597de8c0,2020-02-24,2020-02-24,d34S,,EA,EA-combustion,EA-combustion,UU-S-5,16.9,16.44,0.46,0.37,,SIRFER Lab at University of Utah,2018-08-15,2018-10-31,20211222T042143Z
89c91957-43dd-4f13-aa09-d31134486783,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.96,0,0.16,,SIRFER Lab at University of Utah,2018-11-07,2018-11-13,20211222T042143Z
2b04079a-5cf6-4d01-8ffc-d93c0917ca89,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-1,10.52,10.66,-0.14,0.45,,SIRFER Lab at University of Utah,2018-12-12,2018-12-14,20211222T042143Z
6afdd8d0-25a0-4f23-b821-d6ad212a6e96,2020-02-24,2020-02-24,sulfur,,EA,EA-combustion,EA-combustion,UU-S-5,3.1,2.9,0.2,0.09,,SIRFER Lab at University of Utah,2018-12-03,2018-12-04,20211222T042143Z
ac2da065-faef-4769-b98d-d77997e0cfa3,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-1,10.52,10.2,0.31,0.11,,SIRFER Lab at University of Utah,2018-09-11,2018-09-12,20211222T042143Z
1c05483a-c707-448c-b61e-0b94a3f8d766,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.64,0.23,0.01,,SIRFER Lab at University of Utah,2018-10-16,2018-10-17,20211222T042143Z
34d7adf9-6a28-4a0a-92c6-088760ef0645,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,5.97,-0.02,0.18,,SIRFER Lab at University of Utah,2018-10-30,2019-01-03,20211222T042143Z
f3ad862f-c728-4901-beff-ad2abf520d30,2020-02-24,2020-02-24,sulfur,,EA,EA-combustion,EA-combustion,UU-S-1,12.94,12.74,0.2,0.21,,SIRFER Lab at University of Utah,2018-11-12,2018-11-26,20211222T042143Z
20504b6c-f476-4d6f-9cda-a2bc8cc5f8ff,2020-02-24,2020-02-24,d34S,,EA,EA-combustion,EA-combustion,UU-S-1,17.94,17.94,0,0.18,,SIRFER Lab at University of Utah,2018-10-30,2019-01-03,20211222T042143Z
0a3cc50e-2027-425e-9be5-11894bda631d,2020-02-24,2020-02-24,sulfur,,EA,EA-combustion,EA-combustion,UU-S-5,3.1,3.11,-0.01,0.26,,SIRFER Lab at University of Utah,2018-11-12,2018-11-26,20211222T042143Z
03986fdf-f9d6-4856-919f-a2983d830fbd,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.07,-0.11,0.16,,SIRFER Lab at University of Utah,2018-10-30,2018-11-01,20211222T042143Z
06d9abf6-d919-40bb-af3b-e411d9a9b09d,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.68,0.03,0.35,,SIRFER Lab at University of Utah,2018-09-11,2018-09-12,20211222T042143Z
679ebe6e-775b-4bc1-9546-28777990028c,2020-02-24,2020-02-24,d34S,,EA,EA-combustion,EA-combustion,UU-S-1,17.94,17.97,-0.03,0.08,,SIRFER Lab at University of Utah,2018-12-11,2018-12-13,20211222T042143Z
4503eede-a262-4220-962e-4ce0d8359065,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.64,0.04,0.22,,SIRFER Lab at University of Utah,2018-12-02,2018-12-03,20211222T042143Z
db694b3e-bef9-4d56-ae2b-5d0745e56b96,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.63,-0.03,0.18,,SIRFER Lab at University of Utah,2018-11-06,2018-11-07,20211222T042143Z
0c419e2a-819f-4464-a77d-d84fc442bc71,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,Spinach,-0.4,-0.24,-0.16,0.12,,SIRFER Lab at University of Utah,2018-11-06,2018-11-07,20211222T042143Z
fdee5502-05b1-4145-ae10-96fdae7087f6,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,Spinach,-0.4,-0.45,0.05,0.06,,SIRFER Lab at University of Utah,2018-09-20,2018-09-24,20211222T042143Z
e0355f3d-bbc5-4a55-b0a6-dd8dbb651ad4,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.49,0.32,0.43,,SIRFER Lab at University of Utah,2018-11-08,2018-11-09,20211222T042143Z
b283f0f8-60a7-4c61-b207-4f7c61d0703e,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,Spinach,-0.4,-0.35,-0.05,0.22,,SIRFER Lab at University of Utah,2018-11-08,2018-11-09,20211222T042143Z
05c30e2f-dc25-45e7-9cf8-03f7993faa48,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.93,0.03,0.16,,SIRFER Lab at University of Utah,2019-01-11,2019-01-23,20211222T042143Z
76e61f32-8272-410e-a288-aeeb8f284846,2020-02-24,2020-02-24,sulfur,,EA,EA-combustion,EA-combustion,UU-S-1,12.94,12.87,0.07,0.36,,SIRFER Lab at University of Utah,2018-10-23,2018-10-30,20211222T042143Z
a8aa0484-bf0f-4732-a2bf-64c0bc5409dd,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.96,0,0.13,,SIRFER Lab at University of Utah,2018-12-03,2018-12-04,20211222T042143Z
f5bf2c50-0a9d-4d92-a0e4-d853589c5cc8,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.18,0.53,0.12,,SIRFER Lab at University of Utah,2019-01-29,2019-01-30,20211222T042143Z
74a27062-6608-4fe8-be8b-3d261efc191d,2020-02-24,2020-02-24,d34S,,EA,EA-combustion,EA-combustion,UU-S-5,16.9,16.84,0.06,0.13,,SIRFER Lab at University of Utah,2018-11-13,2019-01-31,20211222T042143Z
7f233041-cd54-4b9a-9d3f-020da77bcccb,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.56,-0.04,0.14,,SIRFER Lab at University of Utah,2018-10-27,2018-10-30,20211222T042143Z
1348d9c2-481d-49a9-9a15-b19f45571ba9,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.74,0.07,0.41,,SIRFER Lab at University of Utah,2018-10-23,2018-10-30,20211222T042143Z
558a2034-a7f4-4e47-beca-6f5d8fe31f58,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.18,0,0.09,,SIRFER Lab at University of Utah,2018-08-30,2018-08-31,20211222T042143Z
e306ff23-d80e-4214-8575-e8d8ebbb3952,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,Spinach,-0.4,-0.2,-0.2,0.09,,SIRFER Lab at University of Utah,2018-12-12,2018-12-14,20211222T042143Z
a8222dbd-4372-41d2-bd2a-09d527164d8c,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.56,-0.04,0.16,,SIRFER Lab at University of Utah,2018-11-08,2018-11-09,20211222T042143Z
3180b3c5-5e5a-4abe-b7dd-71fe8ce9d176,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,6.22,-0.27,0.08,,SIRFER Lab at University of Utah,2018-10-11,2018-10-13,20211222T042143Z
238c3fe5-7b4b-421f-b03f-f04ece455eb2,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.18,0,0.16,,SIRFER Lab at University of Utah,2018-10-16,2018-10-17,20211222T042143Z
546c0162-fcfa-406e-beb3-bae2546d5f37,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.1,-0.31,0.05,,SIRFER Lab at University of Utah,2018-09-11,2018-09-12,20211222T042143Z
84c0a171-674a-468e-a2d3-d9bf1be50056,2020-02-24,2020-02-24,sulfur,,EA,EA-combustion,EA-combustion,UU-S-2,32.91,32.9,0.01,0.39,,SIRFER Lab at University of Utah,2018-12-11,2018-12-12,20211222T042143Z
a75800e6-07fe-47f7-a070-b6dca120da43,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,6.01,-0.06,0.07,,SIRFER Lab at University of Utah,2019-01-29,2019-01-30,20211222T042143Z
ec54be9a-12e8-4c43-aaa4-ae3372cc271b,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.16,0.65,0.39,,SIRFER Lab at University of Utah,2018-08-21,2018-08-22,20211222T042143Z
15b6444d-a72b-49a6-a05a-28f7a480aee7,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-1,10.52,10.14,0.38,0.33,,SIRFER Lab at University of Utah,2018-11-08,2018-11-09,20211222T042143Z
65fc1ce5-5b44-4c29-9abf-e9eefc25e970,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,Spinach,-0.4,-0.49,0.09,0.05,,SIRFER Lab at University of Utah,2018-10-29,2018-10-30,20211222T042143Z
fbfe0c5d-e77f-41c3-8d56-d293c33ad75f,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.96,0,0.17,,SIRFER Lab at University of Utah,2019-01-09,2019-01-10,20211222T042143Z
d89e38fa-daae-4690-854e-961eba47350b,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.57,-0.03,0.13,,SIRFER Lab at University of Utah,2018-11-13,2019-01-31,20211222T042143Z
5ebbf73a-3038-4a8c-af17-2ecacd349914,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,Spinach,-0.4,-0.56,0.16,0.12,,SIRFER Lab at University of Utah,2018-08-15,2018-10-31,20211222T042143Z
dc2f634f-a86e-432a-afc8-afde176415fe,2020-02-24,2020-02-24,sulfur,,EA,EA-combustion,EA-combustion,UU-S-2,32.91,33.01,-0.1,0.33,,SIRFER Lab at University of Utah,2019-01-11,2019-01-23,20211222T042143Z
b79899fb-bdb1-4fa6-9f28-3b67a2a467e5,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.73,-0.02,0.38,,SIRFER Lab at University of Utah,2018-10-23,2018-10-30,20211222T042143Z
b51c3384-5457-4f4f-9251-aeef1b80307a,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.41,0.3,0.14,,SIRFER Lab at University of Utah,2018-09-20,2018-09-24,20211222T042143Z
73c14b67-8ddf-4cc7-81f1-3ecc5d7265b8,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.44,0.09,0.4,,SIRFER Lab at University of Utah,2018-11-02,2018-11-05,20211222T042143Z
99cb5c5e-0153-4bdc-8626-3dd0714fde85,2020-02-24,2020-02-24,d34S,,EA,EA-combustion,EA-combustion,UU-S-5,16.9,16.51,0.39,0.35,,SIRFER Lab at University of Utah,2018-12-12,2018-12-14,20211222T042143Z
74559cb4-c759-4e57-8675-6a067056a1bb,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,5.95,0,0.08,,SIRFER Lab at University of Utah,2018-11-02,2018-11-05,20211222T042143Z
022c3ab9-6699-45e2-b9ad-b380abe692ac,2020-02-24,2020-02-24,sulfur,,EA,EA-combustion,EA-combustion,UU-S-1,12.94,12.77,0.17,0.36,,SIRFER Lab at University of Utah,2018-12-12,2018-12-14,20211222T042143Z
5be1690f-94f4-4650-acc7-8d1381096858,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.56,-0.04,0.18,,SIRFER Lab at University of Utah,2018-09-23,2018-09-24,20211222T042143Z
75ca1fd8-eef0-4c77-9b22-22e60d091239,2020-02-24,2020-02-24,d34S,,EA,EA-combustion,EA-combustion,UU-S-2,-31.94,-31.94,0,0.35,,SIRFER Lab at University of Utah,2018-12-03,2018-12-04,20211222T042143Z
bd5da1ae-6c4a-40d8-9c47-80ec5c4081f5,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.13,-0.05,0.09,,SIRFER Lab at University of Utah,2018-12-02,2018-12-05,20211222T042143Z
64eea130-04fe-4df5-8102-1cced1a575f3,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,5.89,0.06,0.09,,SIRFER Lab at University of Utah,2018-10-15,2018-10-24,20211222T042143Z
d0fc9825-8ac2-4486-a0c9-20c5dddeb4bf,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.18,0,0.16,,SIRFER Lab at University of Utah,2019-01-11,2019-01-23,20211222T042143Z
804d543e-d28c-46e3-8b0e-c2bd6a55eca8,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,6.03,-0.08,0.26,,SIRFER Lab at University of Utah,2018-11-13,2019-01-31,20211222T042143Z
dfba5790-1e9f-4064-870f-b404c95f1582,2020-02-24,2020-02-24,sulfur,,EA,EA-combustion,EA-combustion,UU-S-5,3.1,3.19,-0.09,0.39,,SIRFER Lab at University of Utah,2019-01-08,2019-01-09,20211222T042143Z
9426f8a6-c7d2-4723-88af-d1931b03aced,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,5.95,0,0.15,,SIRFER Lab at University of Utah,2018-11-08,2018-11-09,20211222T042143Z
40df0ab8-892c-4832-bc19-4f2486fb5538,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.56,-0.04,0.04,,SIRFER Lab at University of Utah,2018-08-15,2018-10-31,20211222T042143Z
77e531e3-a422-4a5a-aa7d-afd19b6b1096,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.96,0,0.13,,SIRFER Lab at University of Utah,2018-12-14,2018-12-18,20211222T042143Z
fcf5f8c0-ce99-44f4-a20d-3267ecbf9fdc,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.18,0,0.17,,SIRFER Lab at University of Utah,2018-11-08,2018-11-09,20211222T042143Z
53d4d051-70f3-483e-98ea-ee78d58096f5,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.63,-0.03,0.12,,SIRFER Lab at University of Utah,2019-01-08,2019-01-09,20211222T042143Z
daadbe0b-2e6b-4fd0-a988-4255fcede991,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.56,-0.04,0.11,,SIRFER Lab at University of Utah,2018-12-12,2018-12-14,20211222T042143Z
74ff28be-3bac-4cff-ade4-ed7823a86f04,2020-02-24,2020-02-24,d34S,,EA,EA-combustion,EA-combustion,UU-S-2,-31.94,-31.94,0,0.2,,SIRFER Lab at University of Utah,2019-01-29,2019-01-30,20211222T042143Z
9176e4ac-3c64-4be8-9d1f-be46006ccfe2,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.48,0.05,0.31,,SIRFER Lab at University of Utah,2018-10-15,2018-10-16,20211222T042143Z
b797ba98-21e8-49ec-8163-ee64edd5fe90,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,8.9,0.62,0.22,,SIRFER Lab at University of Utah,2018-08-13,2018-08-14,20211222T042143Z
8b1fd3a7-6337-4692-8a8b-1f58ed8306a4,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.01,0.51,0.07,,SIRFER Lab at University of Utah,2018-09-10,2018-09-13,20211222T042143Z
8b93b4e6-b2c5-45c2-87f7-0e6f1defae87,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.45,0.26,0.02,,SIRFER Lab at University of Utah,2018-12-11,2018-12-12,20211222T042143Z
7a2861a7-81a9-48f7-9858-56087abb129b,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.6,0.19,0.12,,SIRFER Lab at University of Utah,2018-09-10,2018-09-13,20211222T042143Z
4e652349-d513-49da-a899-73c3ce1afa98,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.62,-0.1,0.12,,SIRFER Lab at University of Utah,2018-12-14,2018-12-18,20211222T042143Z
6ce885db-1da4-4593-9a35-029e0004f417,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,6.13,-0.18,0.11,,SIRFER Lab at University of Utah,2019-01-10,2019-01-11,20211222T042143Z
547f6ed2-c13c-44cb-ae62-00d2bd63ad3b,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.09,-0.09,0.17,,SIRFER Lab at University of Utah,2018-11-10,2018-11-14,20211222T042143Z
d5ce7240-a84f-4e2a-a347-18c32d73ebe2,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.63,-0.03,0.02,,SIRFER Lab at University of Utah,2018-11-08,2018-11-09,20211222T042143Z
fd656ec8-1a99-493d-8b2b-42e637c1eb82,2020-02-24,2020-02-24,sulfur,,EA,EA-combustion,EA-combustion,UU-S-1,12.94,13.09,-0.15,0.23,,SIRFER Lab at University of Utah,2019-02-06,2019-02-07,20211222T042143Z
d3a9eccf-08f6-4e2e-b96a-145f08d37481,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.56,-0.03,0.28,,SIRFER Lab at University of Utah,2018-11-25,2018-11-26,20211222T042143Z
fff33cb2-c5a3-4160-beaf-86a4627f4ecf,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.35,0.17,0.15,,SIRFER Lab at University of Utah,2019-01-10,2019-01-11,20211222T042143Z
8572f97a-5686-4b89-acbd-31d00befb18e,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.54,-0.01,0.29,,SIRFER Lab at University of Utah,2018-11-07,2018-11-13,20211222T042143Z
a25df3c2-be67-45ec-8d76-aa1b99e130e9,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.35,0.17,0.24,,SIRFER Lab at University of Utah,2019-01-11,2019-01-23,20211222T042143Z
6bfcbe76-ef31-4150-8b98-e18077d88eec,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,Spinach,-0.4,-0.38,-0.02,0.1,,SIRFER Lab at University of Utah,2018-12-12,2018-12-13,20211222T042143Z
40fd9c0c-5344-4744-9101-71f749de5616,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.18,0,0.13,,SIRFER Lab at University of Utah,2019-01-08,2019-01-09,20211222T042143Z
6f128a3c-38ef-42ce-b645-72e3a1122768,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.18,0,0.13,,SIRFER Lab at University of Utah,2019-02-06,2019-02-07,20211222T042143Z
4a4e8a7d-0523-419d-820f-e98aca71c501,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.63,0.22,0.21,,SIRFER Lab at University of Utah,2018-11-08,2018-11-09,20211222T042143Z
7c149938-c0d5-45b2-9de5-82d232cb92d6,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.61,-0.09,0.13,,SIRFER Lab at University of Utah,2019-02-06,2019-02-07,20211222T042143Z
a4cf7758-6e0f-4ad1-bd51-d08b489b5c3c,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.69,0.02,0.33,,SIRFER Lab at University of Utah,2018-09-10,2018-09-13,20211222T042143Z
745bd640-f41b-41e6-a19e-f1f362d019a9,2020-02-24,2020-02-24,d34S,,EA,EA-combustion,EA-combustion,UU-S-1,17.94,17.94,0,0.05,,SIRFER Lab at University of Utah,2018-11-10,2018-11-14,20211222T042143Z
bedc388e-7244-4d0e-9b39-2df0a905cf67,2020-02-24,2020-02-24,d34S,,EA,EA-combustion,EA-combustion,UU-S-1,17.94,17.94,0,0.21,,SIRFER Lab at University of Utah,2018-11-02,2018-11-05,20211222T042143Z
c19dfeac-9c78-4cc9-adbb-680deac9c0d0,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.56,-0.04,0.18,,SIRFER Lab at University of Utah,2019-01-09,2019-01-10,20211222T042143Z
