uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,additionalCoordUncertainty,elevation,elevationUncertainty,geodeticDatum,altLocation,altLatitude,altLongitude,altCoordinateUncertainty,altGeodeticDatum,collectDate,aquaticSiteType,samplingImpractical,waterChemSamplesCollected,parentSampleID,eventID,samplerType,dissolvedOxygen,dissolvedOxygenSaturation,specificConductance,waterTemp,swcSamplingProtocolVersion,lowerSegmentDepth,upperSegmentDepth,maxDepth,lakeSampleDepth1,lakeSampleDepth2,aCollectedBy,bCollectedBy,remarks,fieldDataQF,publicationDate,release
951e53b9-9b95-4ba9-b5f6-8e9c7fc3d930,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,512.5,1,WGS84,,,,,,2015-10-26T16:00Z,lake,,,CRAM.IN.20151026,CRAM.20151026,Kemmerer,9.4,84,14,9.1,NEON.DOC.002905vA,,0,,0.5,,jhudson@neoninc.org,cblumbergs@field-ops.org,Total depth not taken. PCN not collected,,20211221T221516Z,RELEASE-2022
1669f4fb-3f6a-48ef-b19a-bdfe12df5be9,D05,CRAM,CRAM.AOS.buoy.c2,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2015-10-26T16:45Z,lake,,,CRAM.C2.20151026,CRAM.20151026,Kemmerer,0.1,1,21.9,5.7,NEON.DOC.002905vA,12.5,10.5,12.5,11,,jhudson@neoninc.org,cblumbergs@neoninc.org,"",,20211221T221516Z,RELEASE-2022
0e8c91b7-7794-4b43-ac3d-519c1f0c61d3,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,512.5,1,WGS84,,,,,,2015-11-17T15:55Z,lake,,,CRAM.OT.20151117,CRAM.20151117,Kemmerer,10.1,87,15,6.4,NEON.DOC.002905vA,0.9,0,0.9,0.5,,jhudson@neoninc.org,jpyatt@neoninc.org,PCN not collected,,20211221T234040Z,RELEASE-2022
5225188d-a62a-4dd1-b490-577fd4f74cba,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,512.5,1,WGS84,,,,,,2015-11-17T17:15Z,lake,,,CRAM.IN.20151117,CRAM.20151117,Kemmerer,9.9,85,14.7,6.4,NEON.DOC.002905vA,1,0,1,0.5,,jhudson@neoninc.org,jpyatt@neoninc.org,PCN not collected,,20211221T234040Z,RELEASE-2022
ebf589ce-38cc-47a1-8600-2d9fe71f665d,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2015-11-17T18:30Z,lake,,,CRAM.C0.20151117,CRAM.20151117,Kemmerer,10.4,8.9,14.9,6.3,NEON.DOC.002905vA,15.5,0,15.5,0.5,,jhudson@neoninc.org,jpyatt@neoninc.org,PCN not collected,,20211221T234040Z,RELEASE-2022
13bf65c9-929b-4817-917c-fccc84ba7852,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,512.5,1,WGS84,,,,,,2016-02-02T15:00Z,lake,,,CRAM.OT.20160202,CRAM.20160202,Kemmerer,8.7,62,19.8,0.5,NEON.DOC.002905vA,0.8,0,0.8,0.5,,jhudson@neoninc.org,cslemmons@neoninc.org,Ice 0.4 m thick. PCN not collected,,20211221T200512Z,RELEASE-2022
e4a57fca-4d49-423f-9b7f-52b55b11bb98,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-02-02T15:55Z,lake,,,CRAM.C0.20160202,CRAM.20160202,Kemmerer,9.2,74,16,3.5,NEON.DOC.002905vA,15.5,0,15.5,0.5,,jhudson@neoninc.org,cslemmons@neoninc.org,PCN not collected. Ice thickness 0.4 m.,,20211221T200512Z,RELEASE-2022
98d29d9d-711c-48c9-b8c5-407ab0b80511,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,512.5,1,WGS84,,,,,,2016-02-02T16:30Z,lake,,,CRAM.IN.20160202,CRAM.20160202,Kemmerer,8.3,62,16.6,0.8,NEON.DOC.002905vA,1,0,1,0.5,,jhudson@neoninc.org,cslemmons@neoninc.org,Ice thickness 0.4 m. PCN not collected. Moved around 5 m toward shore.,,20211221T200512Z,RELEASE-2022
9018cf48-2f08-4f61-84c5-5103cac082b7,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,512.5,1,WGS84,,,,,,2016-03-01T16:00Z,lake,,,CRAM.OT.20160301,CRAM.20160301,Kemmerer,7.4,57,16,2.3,NEON.DOC.002905vB,1,0,1,0.5,0.5,cslemmons@neoninc.org,aspink@neoninc.org,ice thickness 0.45 m. Top layer of ice 0.2 m then layer of slush. PCN not collected,,20211221T195923Z,RELEASE-2022
bc733ade-ffdf-4684-98b2-2c333a23caa4,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-03-01T16:35Z,lake,,,CRAM.C0.20160301,CRAM.20160301,Kemmerer,9,74,15,1,NEON.DOC.002905vB,16,0,16,0.5,0.5,cslemmons@neoninc.org,aspink@neoninc.org,ice thickness 0.4 m. PCN not collected,,20211221T195923Z,RELEASE-2022
a950edcf-c0e7-434f-b7df-9d32705e0524,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,512.5,1,WGS84,,,,,,2016-03-01T17:06Z,lake,,,CRAM.IN.20160301,CRAM.20160301,Kemmerer,8.7,66,14.8,2,NEON.DOC.002905vB,1.9,0,1.9,0.5,0.5,cslemmons@neoninc.org,aspink@neoninc.org,"ice thickness 0.4 m, layer of slush at 0.15 m. PCN not collected",,20211221T195923Z,RELEASE-2022
c38263e3-b987-4ac5-93ec-625feec25bcc,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,512.5,1,WGS84,,,,,,2016-04-19T14:50Z,lake,,,CRAM.OT.20160419,CRAM.20160419,Kemmerer,9,79,17,8,NEON.DOC.002905vB,1.2,0,1.2,0.5,,jhudson@neoninc.org,ckipp@field-ops.org,"time between collection and processing: 3 hr, 15 min|time between collection and processing: 3 hr, 40 min",,20211221T225614Z,RELEASE-2022
39681a8f-3e14-457c-9dac-c0010dc629e8,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,512.5,1,WGS84,,,,,,2016-04-19T15:25Z,lake,,,CRAM.IN.20160419,CRAM.20160419,Kemmerer,9.7,87,16.4,8.9,NEON.DOC.002905vB,1.1,0,1.1,1.1,,jhudson@neoninc.org,ckipp@field-ops.org,"time between collection and processing: 3 hr, 48 min|time between collection and processing: 3 hr, 55 min",,20211221T225614Z,RELEASE-2022
fab92d13-0294-4328-8be2-c9819f8bbacc,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-04-19T16:25Z,lake,,,CRAM.C1.20160419,CRAM.20160419,Kemmerer,9.5,85,16.2,8.6,NEON.DOC.002905vB,3.5,0,13.5,0.5,,jhudson@neoninc.org,ckipp@field-ops.org,"time between collection and processing: 3 hr, 14 min|time between collection and processing: 3 hr, 34 min",,20211221T225614Z,RELEASE-2022
86cbefb2-a3b5-4b64-8836-79074385b8c4,D05,CRAM,CRAM.AOS.buoy.c2,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-04-19T17:00Z,lake,,,CRAM.C2.20160419,CRAM.20160419,Kemmerer,8.1,67,16.2,5,NEON.DOC.002905vB,13.5,4.5,13.5,6.8,11.3,jhudson@neoninc.org,ckipp@field-ops.org,"in situ at 9.0m|time between collection and processing: 3 hr, 50 min|time between collection and processing: 4 hr, 20 min",,20211221T225614Z,RELEASE-2022
bee4d290-054e-4150-8942-1423552ccbee,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,512.5,1,WGS84,,,,,,2016-05-10T14:25Z,lake,,,CRAM.OT.20160510,CRAM.20160510,Kemmerer,9.8,100,14.7,13.8,NEON.DOC.002905vB,1,0,1,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,PCN not collected,,20211221T213653Z,RELEASE-2022
e01cd1b2-6f28-432d-ad88-46747f9293ac,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,512.5,1,WGS84,,,,,,2016-05-10T14:50Z,lake,,,CRAM.IN.20160510,CRAM.20160510,Kemmerer,10.1,104,14.8,14.1,NEON.DOC.002905vB,1,0,1,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,PCN not collected,,20211221T213653Z,RELEASE-2022
f8aedefa-d5f2-4483-a6d2-2fa2164a852a,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-05-10T15:45Z,lake,,,CRAM.C1.20160510,CRAM.20160510,Kemmerer,10,103,15.1,13.9,NEON.DOC.002905vB,3.5,0,16.5,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,PCN not collected,,20211221T213653Z,RELEASE-2022
7cc5e2cd-1d17-4a06-9cbb-ed5da0d40393,D05,CRAM,CRAM.AOS.buoy.c2,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-05-10T16:00Z,lake,,,CRAM.C2.20160510,CRAM.20160510,Kemmerer,7.1,59,16.1,5.1,NEON.DOC.002905vB,16.5,6,16.5,8.6,13.9,jhudson@neoninc.org,ekrulc@field-ops.org,in situ measurements taken at 11.0 m. PCN not collected.,,20211221T213653Z,RELEASE-2022
7c64d7b0-7c7a-4421-acc2-6a32ef40c8e6,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,512.5,1,WGS84,,,,,,2016-06-07T14:45Z,lake,,,CRAM.OT.20160607,CRAM.20160607,Kemmerer,8.5,93,13.5,17,NEON.DOC.002905vB,1.3,0,1.3,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,PCN not collected,,20211222T001247Z,RELEASE-2022
96604509-23d8-48eb-8834-038caab59016,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,512.5,1,WGS84,,,,,,2016-06-07T16:06Z,lake,,,CRAM.IN.20160607,CRAM.20160607,Kemmerer,8.8,98,14.3,17.3,NEON.DOC.002905vB,1.6,0,1.6,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,PCN not collected,,20211222T001247Z,RELEASE-2022
aece42be-d724-4f7a-8c58-2560ffc4d067,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-06-07T18:40Z,lake,,,CRAM.C1.20160607,CRAM.20160607,Kemmerer,9.1,101,14.1,17.6,NEON.DOC.002905vB,2.5,0,15.9,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,PCN not collected,,20211222T001247Z,RELEASE-2022
6b107d6c-4e65-43b3-b145-a703af2a9459,D05,CRAM,CRAM.AOS.buoy.c2,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-06-07T19:03Z,lake,,,CRAM.C2.20160607,CRAM.20160607,Kemmerer,4.7,39,16.3,5.1,NEON.DOC.002905vB,15.9,7.5,15.9,9.6,13.7,jhudson@neoninc.org,ekrulc@field-ops.org,"In-situ measurements taken at 12 meters. PCN not collected|Miscalculated metalimnion depth, samples should have been taken at 9.0 m and 13.5 m.|Miscalculated metalimnion depth, samples should have been taken at 9.0 m and 13.5 m.|Miscalculated metalimnion depth, samples should have been taken at 9.0 m and 13.5 m.",,20211222T001247Z,RELEASE-2022
76a64eaf-ad57-4b0d-b698-a1b6a4017a2f,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,512.5,1,WGS84,,,,,,2016-07-05T15:15Z,lake,,,CRAM.OT.20160705,CRAM.20160705,Kemmerer,7.6,96,13.8,23.8,NEON.DOC.002905vB,1.2,0,1.2,0.5,,jhudson@neoninc.org,szielke@field-ops.org,PCN not filtered.,,20211222T015420Z,RELEASE-2022
2218c074-abe2-4ef4-83fb-e7f92023145e,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,512.5,1,WGS84,,,,,,2016-07-05T15:55Z,lake,,,CRAM.IN.20160705,CRAM.20160705,Kemmerer,7.4,95,13.7,24,NEON.DOC.002905vB,1.1,0,1.1,0.5,,jhudson@neoninc.org,szielke@field-ops.org,PCN not filtered,,20211222T015420Z,RELEASE-2022
083f6fd5-cdb7-4e05-9bf9-53d4551e97ba,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-07-05T16:40Z,lake,,,CRAM.C1.20160705,CRAM.20160705,Kemmerer,8.3,107,13.9,24.3,NEON.DOC.002905vB,2.5,0,17.4,0.5,,jhudson@neoninc.org,szielke@field-ops.org,PCN not filtered,,20211222T015420Z,RELEASE-2022
e5d130d3-0ec8-446a-b188-28bc083d52cd,D05,CRAM,CRAM.AOS.buoy.c2,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-07-05T17:35Z,lake,,,CRAM.C2.20160705,CRAM.20160705,Kemmerer,1.4,12,17.1,5.2,NEON.DOC.002905vB,17.4,8.5,17.4,10.8,15.3,jhudson@neoninc.org,szielke@field-ops.org,PCN not filtered.|Metalimnion depth miscalculated. Samples should have been taken at 10 m and 15 m.|Metalimnion depth miscalculated. Samples should have been taken at 10 m and 15 m.|Metalimnion depth miscalculated. Samples should have been taken at 10 m and 15 m.,,20211222T015420Z,RELEASE-2022
a525dda1-e0c9-46c0-b72a-2eb2dc297293,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,512.5,1,WGS84,,,,,,2016-08-09T15:40Z,lake,,,CRAM.OT.20160809,CRAM.20160809,Kemmerer,7.5,95,15.1,24.5,NEON.DOC.002905vB,1,0,1,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,"PCN not filtered|ot vial possibly not fully evacuated, did not immediately draw in gas from syringe",,20211221T231147Z,RELEASE-2022
e63ab2c7-fee5-48a5-bc8b-69de0c8e71fb,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,512.5,1,WGS84,,,,,,2016-08-09T16:40Z,lake,,,CRAM.IN.20160809,CRAM.20160809,Kemmerer,7.7,97,14.9,24.9,NEON.DOC.002905vB,1.3,0,1.3,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,"PCN not filtered|ot vial possibly not fully evacuated, did not immediately draw in gas from syringe",,20211221T231147Z,RELEASE-2022
d7e2065d-208c-408e-8f22-cbfff005d8b8,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-08-09T18:20Z,lake,,,CRAM.C1.20160809,CRAM.20160809,Kemmerer,7.8,100,15.1,24.9,NEON.DOC.002905vB,3,0,17.8,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,"PCN volume not filtered|Short on luer lock closures - filtered only DNA from c1 and c2|ot vial possibly not fully evacuated, did not immediately draw in gas from syringe",,20211221T231147Z,RELEASE-2022
c27fc270-718e-46fe-9df0-30bc9526cebd,D05,CRAM,CRAM.AOS.buoy.c2,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-08-09T19:30Z,lake,,,CRAM.C2.20160809,CRAM.20160809,Kemmerer,1,0.1,20.3,5.4,NEON.DOC.002905vB,17.8,8.5,17.8,10.3,13.8,jhudson@neoninc.org,ekrulc@field-ops.org,"PCN not filtered|Short on luer lock closures - filtered only DNA from c1 and c2|Miscalculated sample depths, should have been taken at 10.75 m and 15.5 m.|Miscalculated sample depths, should have been taken at 10.75 m and 15.5 m.|Miscalculated sample depths, should have been taken at 10.75 m and 15.5 m.|ot vial possibly not fully evacuated, did not immediately draw in gas from syringe",,20211221T231147Z,RELEASE-2022
db5a5af0-7b90-482e-848c-a6471e6b09ff,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,512.5,1,WGS84,,,,,,2016-09-07T14:50Z,lake,,,CRAM.OT.20160907,CRAM.20160907,Kemmerer,7.2,87,13,21.4,NEON.DOC.002905vB,1.8,0,1.8,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,"PCN not filtered. Collection moved to updated inlet and outlet locations.|ot, in, and c1 storage vials stored in part DI, part water from c1 location",,20211221T195820Z,RELEASE-2022
3bbd170f-5da6-4c5d-bfc1-6902cab799bd,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,512.5,1,WGS84,,,,,,2016-09-07T15:20Z,lake,,,CRAM.IN.20160907,CRAM.20160907,Kemmerer,7.3,87,13.1,21.4,NEON.DOC.002905vB,1.4,0,1.4,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,"PCN not filtered. Collected at updated inlet and outlet locations.|ot, in, and c1 storage vials stored in part DI, part water from c1 location",,20211221T195820Z,RELEASE-2022
0ade65b6-89de-4054-8c8a-75cb93b6616a,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-09-07T16:15Z,lake,,,CRAM.C1.20160907,CRAM.20160907,Kemmerer,7.4,89,13.1,21.4,NEON.DOC.002905vB,4,0,15.9,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,"PCN not filtered|ot, in, and c1 storage vials stored in part DI, part water from c1 location",,20211221T195820Z,RELEASE-2022
45aefe2e-516c-4a35-8204-0a5a9ee6ec87,D05,CRAM,CRAM.AOS.buoy.c2,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-09-07T16:45Z,lake,,,CRAM.C2.20160907,CRAM.20160907,Kemmerer,0,0,18.4,5.6,NEON.DOC.002905vB,15.9,8.5,15.9,10.3,14,jhudson@neoninc.org,ekrulc@field-ops.org,"PCN not filtered|ot, in, and c1 storage vials stored in part DI, part water from c1 location; using updated in and ot locations",,20211221T195820Z,RELEASE-2022
f72501bb-26a5-458e-9dd8-560260368939,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,512.5,1,WGS84,,,,,,2016-09-27T15:57Z,lake,,,CRAM.OT.20160927,CRAM.20160927,Kemmerer,7.7,85,,16.5,NEON.DOC.002905vB,1.4,0,1.4,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,PCN not collected. Specific conductivity not collected.,,20211221T195820Z,RELEASE-2022
75f3db42-9063-4956-ba6a-5e290a18cb3b,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,512.5,1,WGS84,,,,,,2016-09-27T16:30Z,lake,,,CRAM.IN.20160927,CRAM.20160927,Kemmerer,7.5,82,,16.4,NEON.DOC.002905vB,2,0,2,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,PCN not collected. Specific conductivity not taken.,,20211221T195820Z,RELEASE-2022
50a7e578-dc8e-43c4-9c39-8e034349273c,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-09-27T17:20Z,lake,,,CRAM.C1.20160927,CRAM.20160927,Kemmerer,7.8,86,,16.5,NEON.DOC.002905vB,5.5,0,16.8,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,PCN not collected. Conductivity not collected.,,20211221T195820Z,RELEASE-2022
9c7e11c5-3da8-4e4a-9402-ce1d2c0f2c19,D05,CRAM,CRAM.AOS.buoy.c2,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-09-27T17:35Z,lake,,,CRAM.C2.20160927,CRAM.20160927,Kemmerer,0,0,,5.6,NEON.DOC.002905vB,16.8,9.5,16.8,11.3,14,jhudson@neoninc.org,ekrulc@field-ops.org,"In-situ taken at 13.0 meters. Integrated sample taken at 11.25 and 14.0 m. PCN not collected. Specific conductivity not taken|Depths should technically have been taken at 11.25 m and 15.0 m. Floating material found in sample at 15.0 m, so taken at 14.0 m.|Depths should technically have been taken at 11.25 m and 15.0 m. Floating material found in sample at 15.0 m, so taken at 14.0 m.|Depths should technically have been taken at 11.25 m and 15.0 m. Floating material found in sample at 15.0 m, so taken at 14.0 m.",,20211221T195820Z,RELEASE-2022
f8113a73-43c9-44bc-8f06-d4cffc322820,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,512.5,1,WGS84,,,,,,2016-10-18T14:15Z,lake,,,CRAM.OT.20161018,CRAM.20161018,Kemmerer,8.9,83.4,,12.2,NEON.DOC.002905vB,1.6,0,1.6,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,Conductivity not taken.,,20211222T040455Z,RELEASE-2022
2c28977d-7c9d-455f-9c7e-cdf5bbd5bdfb,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,512.5,1,WGS84,,,,,,2016-10-18T14:35Z,lake,,,CRAM.IN.20161018,CRAM.20161018,Kemmerer,9.1,85.5,,12.5,NEON.DOC.002905vB,1.3,0,1.3,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,Conductivity not taken.,,20211222T040455Z,RELEASE-2022
4e24cf28-229b-4f37-9426-4abbae576c3c,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-10-18T15:20Z,lake,,,CRAM.C1.20161018,CRAM.20161018,Kemmerer,9.5,89.6,,12.5,NEON.DOC.002905vB,7.5,0,16.9,0.5,,jhudson@neoninc.org,ekrulc@field-ops.org,Conductivity not taken.|ot and in dissolved gas not collected because of lack of vials,,20211222T040455Z,RELEASE-2022
75ef7867-03d2-4198-a542-90ff12897f61,D05,CRAM,CRAM.AOS.buoy.c2,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-10-18T15:45Z,lake,,,CRAM.C2.20161018,CRAM.20161018,Kemmerer,0,0.2,,5.7,NEON.DOC.002905vB,16.9,9,16.9,11,14,jhudson@neoninc.org,ekrulc@field-ops.org,"Conductivity not taken. Integrated samples from 11.0 and 14.0 m.|Depths should technically have been taken at 11.0 m and 15.0 m. Past samples taken at 15.0 m had floating material in sample, so collected at 14.0 m.|Depths should technically have been taken at 11.0 m and 15.0 m. Past samples taken at 15.0 m had floating material in sample, so collected at 14.0 m.|Depths should technically have been taken at 11.0 m and 15.0 m. Past samples taken at 15.0 m had floating material in sample, so collected at 14.0 m.|ot and in dissolved gas not collected because of lack of vials",,20211222T040455Z,RELEASE-2022
f73e5099-fc7a-4ab4-a797-64619f2c7e8e,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,512.5,1,WGS84,,,,,,2016-11-08T15:55Z,lake,,,CRAM.OT.20161108,CRAM.20161108,Kemmerer,11.9,103,,9,NEON.DOC.002905vB,,0,,0.5,,jhudson@neoninc.org,cslemmons@neoninc.org,Conductivity probe not working. Did not record depth at location.,,20211221T224402Z,RELEASE-2022
43e1069b-c09f-4b1a-adfd-088fcba111d7,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,512.5,1,WGS84,,,,,,2016-11-08T16:20Z,lake,,,CRAM.IN.20161108,CRAM.20161108,Kemmerer,12,104,,8.7,NEON.DOC.002905vB,1.1,0,1.1,0.5,,jhudson@neoninc.org,cslemmons@neoninc.org,Conductivity probe not working.,,20211221T224402Z,RELEASE-2022
36dc0e0f-9c9a-45f6-8ace-d85bb7b8ff45,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-11-08T17:15Z,lake,,,CRAM.C1.20161108,CRAM.20161108,Kemmerer,11.7,101.5,,8.9,NEON.DOC.002905vB,10,0,16.1,0.5,,jhudson@neoninc.org,cslemmons@neoninc.org,Conductivity probe broken.,,20211221T224402Z,RELEASE-2022
96ae27e9-c1ad-41ea-82b9-103b49e90f9c,D05,CRAM,CRAM.AOS.buoy.c2,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-11-08T17:45Z,lake,,,CRAM.C2.20161108,CRAM.20161108,Kemmerer,0,0,,5.7,NEON.DOC.002905vB,16.1,11,16.1,12.3,14,jhudson@neoninc.org,cslemmons@neoninc.org,Conductivity probe not working.,,20211221T224402Z,RELEASE-2022
dc25fffb-ac6a-4bee-9f9d-2b4727a559c9,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,512.5,1,WGS84,,,,,,2016-11-21T15:10Z,lake,,,CRAM.OT.20161121,CRAM.20161121,Kemmerer,10.9,86,,5.3,NEON.DOC.002905vB,1.8,0,1.8,0.5,,jhudson@neoninc.org,cslemmons@neoninc.org,Conductivity probe would not calibrate. Conductance not taken.,,20211221T224402Z,RELEASE-2022
fc851cd3-c93d-430a-8273-8545eb798286,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,512.5,1,WGS84,,,,,,2016-11-21T15:35Z,lake,,,CRAM.IN.20161121,CRAM.20161121,Kemmerer,10.7,83.5,,5,NEON.DOC.002905vB,1.1,0,1.1,0.5,,jhudson@neoninc.org,cslemmons@neoninc.org,Conductivity probe would not calibrate. Conductance not taken.,,20211221T224402Z,RELEASE-2022
e83aef85-3946-46ef-9474-3d1c3359488c,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-11-21T16:15Z,lake,,,CRAM.C0.20161121,CRAM.20161121,Kemmerer,10.4,82,,5.4,NEON.DOC.002905vB,18.1,0,18.1,0.5,,jhudson@neoninc.org,cslemmons@neoninc.org,Conductivity probe would not calibrate. Conductance not taken.,,20211221T224402Z,RELEASE-2022
8f08825f-729a-4502-82f1-a211e1a91b63,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2017-02-07T17:15Z,lake,,,CRAM.C0.20170207,CRAM.20170207,Kemmerer,12.05,84.1,17.3,0.6,NEON.DOC.002905vB,18,0,18,0.5,,jhudson@neoninc.org,jpyatt@neoninc.org,,,20211222T005730Z,RELEASE-2022
12b768ec-1060-4ebd-9a4e-2ac79f8026af,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2017-03-08T15:30Z,lake,,,CRAM.C0.20170308,CRAM.20170308,Kemmerer,,,,,NEON.DOC.002905vB,17.8,0,17.8,0.5,0.5,jhudson@neoninc.org,hbeeler@neoninc.org,Ice thickness 0.25 m. Probe not brought in field so in-situ measurements not taken.,,20211221T233124Z,RELEASE-2022
f16b272d-be87-4d24-9555-d7afefeb04e6,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,512.5,1,WGS84,,,,,,2017-04-18T14:20Z,lake,,,CRAM.OT.20170418,CRAM.20170418,Kemmerer,13,107,16,7,NEON.DOC.002905vB,1.3,0,1.3,0.5,,jhudson@neoninc.org,hbeeler@neoninc.org,"",,20211222T041812Z,RELEASE-2022
9841ff3d-7c45-44b5-89e1-b7312ab25c0b,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,512.5,1,WGS84,,,,,,2017-04-18T14:55Z,lake,,,CRAM.IN.20170418,CRAM.20170418,Kemmerer,13,108,15.3,7.2,NEON.DOC.002905vB,1.4,0,1.4,0.5,,jhudson@neoninc.org,hbeeler@neoninc.org,"",,20211222T041812Z,RELEASE-2022
af157a9a-cf2a-4df6-b075-b68c91892995,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2017-04-18T15:45Z,lake,,,CRAM.C1.20170418,CRAM.20170418,Kemmerer,12.8,106,15.3,7.2,NEON.DOC.002905vB,5.5,0,16.5,0.5,,jhudson@neoninc.org,hbeeler@neoninc.org,"",,20211222T041812Z,RELEASE-2022
