Obs_Id,lagoslakeid,sampledate,ActivityConductingOrganizationText,OrganizationFormalName,CharacteristicName,source_parameter,ResultMeasureValue,source_value,source_unit,Conversion,DetectionQuantitationLimitMeasure.MeasureValue,Method_Id,MethodDescriptionText,ActivityCommentText,wqp_monitoringlocationname
AZ-16414,453976,2001-04-17,ARIZONA GAME AND FISH,AZDEQ_SW,Secchi,"Depth, Secchi disk depth",105,105,m,1,NA,AZDEQ_SW UNKNOWN,NA,Approved status: DIANNA MARSH 12-APR-06 12:00:00--- SAMPLE TAKEN: Migrated,102556
CO-677,361058,2001-05-23,NA,US Army Corps of Engineers Omaha District,"Arsenic, total",Arsenic,3000,3,mg/l,1000,NA,USEPA 6010B,NA,NA,CHT08CHL1
IL-65031,6467,2001-06-12,NA,Illinois EPA,Conductivity,Specific conductance,5134,5134,umho/cm,1,NA,IL_EPA FIELD,NA,NA,BIG BEND
FL-140874,185377,2001-06-19,NA,St.  Johns Water Management District (Florida),Secchi,"Depth, Secchi disk depth",50,50,m,1,NA,21FLSJWM OTHER/UNKNOWN,NA,NA,Lake George inside grass bed
IL-48199,6467,2001-07-12,NA,Illinois EPA,Conductivity,Specific conductance,4862,4862,umho/cm,1,NA,IL_EPA FIELD,NA,NA,BIG BEND
MN-3996103,56234,2001-07-25,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Turbidity,Turbidity,520.2,520.2,NTU,1,NA,"NA NA",NA,NA,Miller (Mud) Lake
IN-17402,4028,2001-08-16,NA,Indiana STORET,Alkalinity,"Alkalinity, total",1280,1280,mg/l,1,20,INSTOR_WQX SM2320B,NA,Sample Collector Initials not Recognized: WWJ.,UMK090-0039
MN-4764030,117719,2001-09-24,NA,Minnesota Pollution Control Agency - Ambient Surface Water,E. coli,Escherichia coli,25000,25000,#/100ml,1,NA,USEPA 1103.1,NA,NA,SILVER
NV-49206,457137,2001-11-06,NA,Nevada Division of Environmental Protection,E. coli-MPN,Escherichia coli,2005,2005,MPN/100ml,1,10,APHA 9223-B,https://www.nemi.gov/methods/method_summary/5583/,NA,Virginia Lake
FL-637471,188039,2001-12-12,NA,Orange County Environmental Protection (Florida),"Selenium, total",Selenium,100,0.1,mg/l,1000,100,21FLORAN EPA200.7,NA,NA,Olivia
ND-825313,315747,2002-02-05,U.S. Geological Survey-Water Resources Discipline,USGS North Dakota Water Science Center,"Mercury, total dissolved",Mercury,3000,3,ug/l,1000,NA,"NA NA",NA,L-0530058 x= time on sample 1140,"WESTERN STUMP LAKE NR LAKOTA, ND"
CO-629787,361060,2002-06-27,NA,Metro Waste Water Reclamation District (Colorado),"Nitrogen, total Kjeldahl",Kjeldahl nitrogen,30900,30.9,mg/l,1000,300,USEPA 351.1,NA,NA,Milton Center
FL-1416705,193525,2002-07-22,21FLGW,FL Dept. of Environmental Protection,Conductivity,Specific conductance,7211,7211,uS/cm,1,NA,USEPA 120.1,https://www.nemi.gov/methods/method_summary/5210/,NA,SFCSL1049
FL-1328649,193525,2002-07-22,21FLGW,FL Dept. of Environmental Protection,Sodium,Sodium,800,800,mg/l,1,3,USEPA 200.7_M,NA,NA,SFCSL1049
FL-1228784,198479,2002-07-23,21FLGW,FL Dept. of Environmental Protection,Conductivity,Specific conductance,13610,13610,uS/cm,1,NA,USEPA 120.1,https://www.nemi.gov/methods/method_summary/5210/,NA,SFCSL1036
FL-2058074,198479,2002-07-23,21FLGW,FL Dept. of Environmental Protection,Potassium,Potassium,75,75,mg/l,1,0.5,USEPA 200.7_M,NA,NA,SFCSL1036
FL-1141619,198479,2002-07-23,21FLGW,FL Dept. of Environmental Protection,Sodium,Sodium,2470,2470,mg/l,1,4.5,USEPA 200.7_M,NA,NA,SFCSL1036
VA-111712,143328,2002-08-07,DEQ,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Conductivity,Specific conductance,8500,8500,umho/cm,1,NA,APHA 2510B,https://www.nemi.gov/methods/method_summary/5702/,NA,STATION A1 - NEAR THE DAM - AUGUSTA COUN
VA-177044,143328,2002-08-07,DEQ,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,"Solids, total suspended",Total solids,2071,2071,mg/l,1,NA,USDOI/USGS I3750,https://www.nemi.gov/methods/method_summary/5493/,NA,STATION A1 - NEAR THE DAM - AUGUSTA COUN
AZ-218443,454834,2002-08-28,NA,Arizona Department of Environmental Quality,"Nitrogen, total Kjeldahl",Kjeldahl nitrogen,15100,15.1,mg/l,1000,30,21ARIZ EPA 351.3,NA,NA,VRGBL-A
AZ-83130,454834,2002-08-28,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW,"Nitrogen, total Kjeldahl",Kjeldahl nitrogen,15100,15.1,mg/l,1000,30,AZDEQ_SW EPA 351.3,NA,Approved status: JENNY HICKMAN 31-MAR-03 12:00:00--- SAMPLE TAKEN: Migrated,100024
FL-2337914,198341,2002-10-15,21FLGW,FL Dept. of Environmental Protection,Conductivity,Specific conductance,22766,22766,uS/cm,1,NA,USEPA 120.1,https://www.nemi.gov/methods/method_summary/5210/,NA,SFC-LL-1001 MUD BAY
FL-1451436,198341,2002-10-15,21FLGW,FL Dept. of Environmental Protection,Potassium,Potassium,154,154,mg/l,1,0.8,USEPA 200.7_M,NA,NA,SFC-LL-1001 MUD BAY
FL-1286662,198341,2002-10-15,21FLGW,FL Dept. of Environmental Protection,Sodium,Sodium,4370,4370,mg/l,1,9.6,USEPA 200.7_M,NA,NA,SFC-LL-1001 MUD BAY
FL-1147703,198341,2002-10-15,21FLGW,FL Dept. of Environmental Protection,Conductivity,Specific conductance,27995,27995,uS/cm,1,NA,USEPA 120.1,https://www.nemi.gov/methods/method_summary/5210/,NA,SFC-LL-1021 MUD BAY
FL-953232,198341,2002-10-15,21FLGW,FL Dept. of Environmental Protection,Potassium,Potassium,190,190,mg/l,1,3.2,USEPA 200.7_M,NA,NA,SFC-LL-1021 MUD BAY
FL-1727013,198341,2002-10-15,21FLGW,FL Dept. of Environmental Protection,Sodium,Sodium,5420,5420,mg/l,1,9.6,USEPA 200.7_M,NA,NA,SFC-LL-1021 MUD BAY
FL-1615604,198341,2002-10-15,21FLGW,FL Dept. of Environmental Protection,Conductivity,Specific conductance,25130,25130,uS/cm,1,NA,USEPA 120.1,https://www.nemi.gov/methods/method_summary/5210/,NA,SFC-LL-1022 MUD BAY
FL-1217482,198341,2002-10-15,21FLGW,FL Dept. of Environmental Protection,Potassium,Potassium,159,159,mg/l,1,0.8,USEPA 200.7_M,NA,NA,SFC-LL-1022 MUD BAY
FL-2332290,198341,2002-10-15,21FLGW,FL Dept. of Environmental Protection,Sodium,Sodium,4500,4500,mg/l,1,9.6,USEPA 200.7_M,NA,NA,SFC-LL-1022 MUD BAY
FL-2066177,193227,2002-10-21,21FLGW,FL Dept. of Environmental Protection,Sodium,Sodium,672,672,mg/l,1,2.1,USEPA 200.7_M,NA,NA,SFCLL1005
AZ-58561,454758,2003-02-14,"ACT ENVIRONMENTAL, INC.",AZDEQ_SW,E. coli-MPN,Escherichia coli,1700,1700,MPN/100ml,1,1,AZDEQ_SW COLILERT,NA,--- SAMPLE TAKEN: Migrated,101316
NY-10757,77889,2003-06-03,NA,New York State Dec Division Of Water,Potassium,Potassium,316,316000,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,DAM POND DEEP HOLE
NY-9913,77889,2003-06-03,NA,New York State Dec Division Of Water,Sodium,Sodium,8580,8580000,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,DAM POND DEEP HOLE
NY-10313,83155,2003-06-04,NA,New York State Dec Division Of Water,Conductivity,Specific conductance,11800,11800,umho/cm,1,NA,USEPA 120.1,https://www.nemi.gov/methods/method_summary/5210/,NA,GEORGICA POND DEEP HOLE
NY-10765,83155,2003-06-04,NA,New York State Dec Division Of Water,Potassium,Potassium,72.5,72500,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,GEORGICA POND DEEP HOLE
NY-10281,83155,2003-06-04,NA,New York State Dec Division Of Water,Sodium,Sodium,1970,1970000,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,GEORGICA POND DEEP HOLE
NY-10710,85230,2003-06-04,NA,New York State Dec Division Of Water,Potassium,Potassium,279,279000,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,HASHAMONUCK POND DEEP HOLE
NY-9944,85230,2003-06-04,NA,New York State Dec Division Of Water,Sodium,Sodium,7630,7630000,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,HASHAMONUCK POND DEEP HOLE
NY-10502,53153,2003-06-04,NA,New York State Dec Division Of Water,Potassium,Potassium,329,329000,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,LAKE MONTAUCK DEEP HOLE
NY-10562,53153,2003-06-04,NA,New York State Dec Division Of Water,Sodium,Sodium,9110,9110000,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,LAKE MONTAUCK DEEP HOLE
NY-10221,100677,2003-06-04,NA,New York State Dec Division Of Water,Potassium,Potassium,246,246000,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,OYSTER POND DEEP HOLE
NY-9995,100677,2003-06-04,NA,New York State Dec Division Of Water,Sodium,Sodium,6710,6710000,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,OYSTER POND DEEP HOLE
NY-671729,32204,2003-06-05,NA,New York State Dec Division Of Water,Conductivity,Specific conductance,22000,22000,umho/cm,1,NA,USEPA 120.1,https://www.nemi.gov/methods/method_summary/5210/,NA,MEADOW LAKE OUTLET
NY-671749,32204,2003-06-05,NA,New York State Dec Division Of Water,Sodium,Sodium,335,335000,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,MEADOW LAKE OUTLET
VA-55629,151349,2003-08-13,DEQ,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,"Phosphorus, total",Phosphorus,5740,5.74,mg/l,1000,NA,USEPA 365.4,https://www.nemi.gov/methods/method_summary/5313/,NA,Mouth Craddock Cr. - SML
FL-3817062,184912,2003-09-25,NA,Orlando Streets Drainage Stormwater Utility Bureau(Florida),"Selenium, total",Selenium,197,197,ug/l,1,3,USEPA 270.2,NA,NA,"LAKE GEORGE (ALSO REFERRED TO AS LK BARBER) IN ORLANDO, FL"
FL-1243469,193051,2003-10-13,21FLGW,FL Dept. of Environmental Protection,Conductivity,Specific conductance,12822,12822,uS/cm,1,NA,21FLGW_WQX FT1200GW,NA,NA,SFBLL1007
FL-2137445,193051,2003-10-13,21FLGW,FL Dept. of Environmental Protection,Potassium,Potassium,80.4,80.4,mg/l,1,1.1,USEPA 200.7_M,NA,NA,SFBLL1007
FL-1485550,193051,2003-10-13,21FLGW,FL Dept. of Environmental Protection,Sodium,Sodium,2290,2290,mg/l,1,10,USEPA 200.7_M,NA,NA,SFBLL1007
FL-2712103,199373,2003-11-13,21FLGW,FL Dept. of Environmental Protection,Sodium,Sodium,430,430,mg/l,1,1.8,USEPA 200.7_M,NA,NA,SFBLL1026
ND-167881,333691,2004-04-28,U.S. Geological Survey-Water Resources Discipline,USGS North Dakota Water Science Center,"Arsenic, dissolved",Arsenic,516,516,ug/l,1,NA,"NA NA",NA,NA,LOSTWOOD REFUGE LAKE WETLAND (LK1ELS04)
ND-342991,333691,2004-04-28,U.S. Geological Survey-Water Resources Discipline,USGS North Dakota Water Science Center,Sodium,Sodium,15000,15000,mg/l,1,NA,"NA NA",NA,NA,LOSTWOOD REFUGE LAKE WETLAND (LK1ELS04)
ND-296435,330767,2004-04-28,U.S. Geological Survey-Water Resources Discipline,USGS North Dakota Water Science Center,Turbidity,Turbidity,500,500,NTU,1,NA,"NA NA",NA,NA,LOSTWOOD REFUGE SEMIPERMANENT WETLAND (SM1WLL04)
NY-4140,81037,2004-05-20,NA,New York State Dec Division Of Water,Conductivity,Specific conductance,20000,20000.0,umho/cm,1,NA,USEPA 120.1,https://www.nemi.gov/methods/method_summary/5210/,NA,DOSORIS POND DEEP HOLE
NY-4000,81037,2004-05-20,NA,New York State Dec Division Of Water,Potassium,Potassium,389.5,389500,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,DOSORIS POND DEEP HOLE
NY-3913,17410,2004-05-20,NA,New York State Dec Division Of Water,Conductivity,Specific conductance,20000,20000.0,umho/cm,1,NA,USEPA 120.1,https://www.nemi.gov/methods/method_summary/5210/,NA,LEEDS POND DEEP HOLE
NY-3694,17410,2004-05-20,NA,New York State Dec Division Of Water,Potassium,Potassium,142.6,142600,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,LEEDS POND DEEP HOLE
NY-3989,17410,2004-05-20,NA,New York State Dec Division Of Water,Sodium,Sodium,4363.5,4363500,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,LEEDS POND DEEP HOLE
NY-3988,26980,2004-05-20,NA,New York State Dec Division Of Water,Potassium,Potassium,60.800000000000004,60800,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,MILL POND (MANHASSET NECK) CENTER
NY-4061,26980,2004-05-20,NA,New York State Dec Division Of Water,Sodium,Sodium,2193.4,2193400,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,MILL POND (MANHASSET NECK) CENTER
VA-339091,150097,2004-06-24,DEQ,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Chlorophyll a,"Chlorophyll a, corrected for pheophytin",11952.7,11952.7,ug/l,1,NA,USEPA 445,https://www.nemi.gov/methods/method_summary/7222/,FILAMENTOUS GREEN ALGAE BLOOM,Bryants Pond above dam
VA-402618,150097,2004-06-24,DEQ,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,"Phosphorus, total",Phosphorus,4880,4.88,mg/l,1000,NA,USEPA 365.4,https://www.nemi.gov/methods/method_summary/5313/,FILAMENTOUS GREEN ALGAE BLOOM,Bryants Pond above dam
NY-3776,81037,2004-07-01,NA,New York State Dec Division Of Water,Conductivity,Specific conductance,32100,32100.0,umho/cm,1,NA,USEPA 120.1,https://www.nemi.gov/methods/method_summary/5210/,NA,DOSORIS POND DEEP HOLE
NY-4421,81037,2004-07-01,NA,New York State Dec Division Of Water,Potassium,Potassium,349.40000000000003,349400,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,DOSORIS POND DEEP HOLE
NY-4390,81037,2004-07-01,NA,New York State Dec Division Of Water,Sodium,Sodium,14607.7,14607700,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,DOSORIS POND DEEP HOLE
NY-3816,17410,2004-07-01,NA,New York State Dec Division Of Water,Potassium,Potassium,42.9,42900,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,LEEDS POND DEEP HOLE
NY-3854,17410,2004-07-01,NA,New York State Dec Division Of Water,Sodium,Sodium,2285.6,2285600,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,LEEDS POND DEEP HOLE
NY-4239,26980,2004-07-01,NA,New York State Dec Division Of Water,Conductivity,Specific conductance,7220,7220.0,umho/cm,1,NA,USEPA 120.1,https://www.nemi.gov/methods/method_summary/5210/,NA,MILL POND (MANHASSET NECK) CENTER
NY-4323,26980,2004-07-01,NA,New York State Dec Division Of Water,Potassium,Potassium,42.7,42700,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,MILL POND (MANHASSET NECK) CENTER
NY-3876,26980,2004-07-01,NA,New York State Dec Division Of Water,Sodium,Sodium,1399.4,1399400,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,MILL POND (MANHASSET NECK) CENTER
NY-4349,116154,2004-07-01,NA,New York State Dec Division Of Water,Conductivity,Specific conductance,5160,5160.0,umho/cm,1,NA,USEPA 120.1,https://www.nemi.gov/methods/method_summary/5210/,NA,WHITNEY LAKE OUTLET
VA-99419,148345,2004-07-13,DEQ,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Conductivity,Specific conductance,6660,6660,uS/cm,1,NA,USEPA 120.1,https://www.nemi.gov/methods/method_summary/5210/,NA,LONE START LAKE G STA1 MIDLAKE 100 M.FR.
VA-349046,150097,2004-07-19,DEQ,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,"Phosphorus, total",Phosphorus,2800,2.8,mg/l,1000,NA,USEPA 365.4,https://www.nemi.gov/methods/method_summary/5313/,NORMAL FLOW,Bryants Pond above dam
MN-688227,1646,2004-07-26,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Potassium,Potassium,35.88,35.88,mg/l,1,NA,APHA 3111-B,https://www.nemi.gov/methods/method_summary/5703/,NA,DIXON
MT-61893,457982,2004-08-30,NA,Confederated Salish and Kootenai Tribes,Turbidity,Turbidity,1000,1000,NTU,1,NA,USEPA 180.1,https://www.nemi.gov/methods/method_summary/5217/,NA,Flathead Lake Polson Bay North
MT-86195,457982,2004-08-31,NA,Confederated Salish and Kootenai Tribes,Turbidity,Turbidity,1000,1000,NTU,1,NA,USEPA 180.1,https://www.nemi.gov/methods/method_summary/5217/,NA,Big Arm Bay
MT-73780,457982,2004-08-31,NA,Confederated Salish and Kootenai Tribes,Turbidity,Turbidity,1000,1000,NTU,1,NA,USEPA 180.1,https://www.nemi.gov/methods/method_summary/5217/,NA,Flathead Lake Ross Deep
FL-3004133,186081,2004-09-15,NA,Orange County Environmental Protection (Florida),"Selenium, total",Selenium,230,0.23,mg/l,1000,160,USEPA 270.2,NA,NA,Burkett
WI-2285998,564,2004-10-16,WIDNR_WQX,Wisconsin Department of Natural Resources,"Phosphorus, total",Phosphate-phosphorus,28500,28.5,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,LOWER CLAM LAKE - DEEP HOLE
MO-54415,6201,2005-06-07,NA,"Univ. of Missouri, Columbia",Chlorophyll a,Chlorophyll a,3938,3938,ug/l,1,NA,APHA 10200H(3),NA,NA,Lamar City Lk. nr. Dam
CO-162133,453597,2005-07-20,NA,Colorado Dept. of Public Health & Environment,"Selenium, dissolved",Selenium,46,46,ug/l,1,NA,USEPA 200.8(W),NA,NA,TOTTEN RESERVOIR NR DAM UPPER
CO-53062,453597,2005-08-11,CDPHE-WQCD,Colorado Dept. of Public Health & Environment-WQCD,"Selenium, dissolved",Selenium,46,46,ug/l,1,1,USEPA 200.8(W),https://www.nemi.gov/methods/method_summary/4665/,NA,TOTTEN RESERVOIR NR DAM UPPER
CA-125786,481292,2005-08-15,NA,California State Water Resources Control Board,"Mercury, total dissolved",Mercury,370,370,ng/l,1,NA,CEDEN 81,NA,NA,Almaden Lake #1
FL-2171351,194329,2005-08-22,21FLCOLL,Collier County Pollution Control (Florida),Chlorophyll a,"Chlorophyll a, corrected for pheophytin",1199.7,1199.7,mg/m3,1,3,APHA 10200-H,NA,NA,LKTRAF2
FL-2134384,194329,2005-08-22,21FLCOLL,Collier County Pollution Control (Florida),Turbidity,Turbidity,1112,1112,NTU,1,0.5,APHA 2130,NA,NA,LKTRAF2
NY-200573,6974,2005-08-31,NA,New York State Dec Division Of Water,Turbidity,Turbidity,402.6,402.6,NTU,1,NA,USEPA 180.1,https://www.nemi.gov/methods/method_summary/5217/,NA,SILVER LAKE (WYOMING COUTNY) DEEP HOLE
NJ-15560,665,2005-09-28,U.S. Geological Survey-Water Resources Discipline,USGS New Jersey Water Science Center,"Phosphorus, total",Phosphorus,26600,26.6,mg/l as P,1000,40,USGS KJ009,USGS OF 92-146,"A-2730006 8 Bottom L-2730006 X = No FU recvd     Field Value 51= Sonole malfunction ~ 7.14 estimated    WCA changed to improper preservation.  cjp..  district contacted concerning missing FU, paa, 10/3/05..  per bonin, no FU sent, LC's 27, 31, 1571, and 1572 deleted, paa 10/5/05",Lake Mohawk 600 ft upstream of dam at Sparta NJ
WI-2584356,5084,2005-09-30,WIDNR_WQX,Wisconsin Department of Natural Resources,Secchi,"Depth, Secchi disk depth",123.444,405,ft,0.3048,NA,"NA NA",NA,NA,BLUE MOUNTAIN LAKE - MIDDLE
IL-46405,7442,2006-01-25,NA,illinois epa,Conductivity,Specific conductance,6680,6680,umho/cm,1,NA,IL_EPA_WQX FIELD,NA,NA,Chicago Botanic Garden
FL-1688000,222764,2006-03-27,21FLPNS,"FL Dept. of Environmental Protection, Northwest District","Phosphorus, total",Phosphate-phosphorus,7000,7.0,mg/l,1000,60,USEPA 365.3,https://www.nemi.gov/methods/method_summary/5255/,NA,Lake Munson at center of lake (copy)
FL-813185,221721,2006-03-28,21FLPNS,"FL Dept. of Environmental Protection, Northwest District","Phosphorus, total",Phosphate-phosphorus,11000,11,mg/l,1000,60,USEPA 365.3,https://www.nemi.gov/methods/method_summary/5255/,NA,SE Lobe of Eight Mile Pond near Avalon Court
MN-1243142,177,2006-06-05,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Nitrogen, total",Nutrient-nitrogen,45600,45.6,mg/l,1000,NA,APHA 4500-N-C,NA,NA,PEAVEY
MN-4822350,902,2006-06-13,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Microcystin,Microcystin,2200,2200,ppb,1,NA,ABRAXIS LLC 520011,https://www.nemi.gov/methods/method_summary/9258/,NA,MADISON
MN-1271407,177,2006-06-20,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Nitrogen, total",Nutrient-nitrogen,40700,40.7,mg/l,1000,NA,APHA 4500-N-C,NA,NA,PEAVEY
MN-1237990,177,2006-07-20,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Nitrogen, total",Nutrient-nitrogen,29500,29.5,mg/l,1000,NA,APHA 4500-N-C,NA,NA,PEAVEY
MN-1402113,177,2006-07-31,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Nitrogen, total",Nutrient-nitrogen,40600,40.6,mg/l,1000,NA,APHA 4500-N-C,NA,NA,PEAVEY
ID-61412,463478,2006-08-02,NA,Bureau of Reclamation,E. coli,Escherichia coli,600,600.,#/100ml,1,1,APHA 9213D,https://www.nemi.gov/methods/method_summary/5573/,NA,ISLAND PARK 100 METERS ABOVE DAM
MN-2923807,3482,2006-08-03,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Microcystin,Microcystin,1100,1100,ppb,1,NA,ABRAXIS LLC 520011,https://www.nemi.gov/methods/method_summary/9258/,NA,COMO
MN-1398635,177,2006-08-14,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Nitrogen, total",Nutrient-nitrogen,31800,31.8,mg/l,1000,NA,APHA 4500-N-C,NA,NA,PEAVEY
MN-1253759,177,2006-08-28,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Nitrogen, total",Nutrient-nitrogen,37800,37.8,mg/l,1000,NA,APHA 4500-N-C,NA,NA,PEAVEY
MN-4821287,3345,2006-09-01,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Microcystin,Microcystin,2000,2000,ppb,1,NA,ABRAXIS LLC 520011,https://www.nemi.gov/methods/method_summary/9258/,NA,CRYSTAL
MN-5098177,3946,2006-09-13,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Microcystin,Microcystin,460,460,ppb,1,NA,ABRAXIS LLC 520011,https://www.nemi.gov/methods/method_summary/9258/,NA,ELK
MN-4922032,4035,2006-09-13,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Microcystin,Microcystin,1100,1100,ppb,1,NA,ABRAXIS LLC 520011,https://www.nemi.gov/methods/method_summary/9258/,NA,LITTLE WAVERLY
MN-1263903,177,2006-09-25,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Nitrogen, total",Nutrient-nitrogen,24400,24.4,mg/l,1000,NA,APHA 4500-N-C,NA,NA,PEAVEY
IL-60633,6467,2006-10-25,NA,illinois epa,"Phosphorus, total",Phosphorus,6770,6.77,mg/l,1000,5,USEPA 365.3,https://www.nemi.gov/methods/method_summary/5255/,NA,Big Bend
FL-3109349,221339,2006-11-07,NA,Biological Research Associates (Florida),E. coli-MPN,Escherichia coli,6100,6100,MPN/100ml,1,10,21FLBRA QUANTITRAY2000,NA,NA,540A - Tallavanna Lake - at mouth of Hurricane Creek
