Obs_Id,lagoslakeid,sampledate,ActivityConductingOrganizationText,OrganizationFormalName,CharacteristicName,source_parameter,ResultMeasureValue,source_value,source_unit,Conversion,DetectionQuantitationLimitMeasure.MeasureValue,Method_Id,MethodDescriptionText,ActivityCommentText,wqp_monitoringlocationname
ND-414978,311094,1993-03-04,NA,North Dakota Department Of Environmental Quality,"Phosphorus, total",Phosphate-phosphorus,0,0,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,Lake Metigoshe - S Basin
ND-764490,311094,1993-03-04,NA,North Dakota Department Of Environmental Quality,"Phosphorus, soluble reactive orthophosphate",Phosphate-phosphorus,26,0.026,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,Lake Metigoshe - S Basin
ND-598937,311094,1993-03-04,NA,North Dakota Department Of Environmental Quality,"Phosphorus, total",Phosphate-phosphorus,0,0,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,Lake Metigoshe - S Basin
ND-524442,311094,1993-03-04,NA,North Dakota Department Of Environmental Quality,"Phosphorus, soluble reactive orthophosphate",Phosphate-phosphorus,37,0.037,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,Lake Metigoshe - Center Basin
ND-405132,311094,1993-03-04,NA,North Dakota Department Of Environmental Quality,"Phosphorus, total",Phosphate-phosphorus,0,0,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,Lake Metigoshe - Center Basin
ND-430534,311094,1993-03-04,NA,North Dakota Department Of Environmental Quality,"Phosphorus, soluble reactive orthophosphate",Phosphate-phosphorus,31,0.031,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,Lake Metigoshe - Center Basin
ND-490047,311094,1993-03-04,NA,North Dakota Department Of Environmental Quality,"Phosphorus, total",Phosphate-phosphorus,0,0,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,Lake Metigoshe - Center Basin
TX-521446,438780,1993-04-29,U.S. Geological Survey-Water Resources Discipline,USGS Texas Water Science Center,"Phosphorus, total",Phosphorus,10,0.01,mg/l as P,1000,NA,USGS KJ010,USGS OF 92-146,NA,"Town (Lady Bird) Lk Site AC at Austin, TX"
TX-334112,438780,1993-04-29,U.S. Geological Survey-Water Resources Discipline,USGS Texas Water Science Center,"Phosphorus, total dissolved",Phosphorus,20,0.02,mg/l as P,1000,NA,USGS CL061,USGS OF 92-146,NA,"Town (Lady Bird) Lk Site AC at Austin, TX"
TX-598193,438780,1993-04-29,U.S. Geological Survey-Water Resources Discipline,USGS Texas Water Science Center,"Phosphorus, total",Phosphorus,10,0.01,mg/l as P,1000,NA,USGS KJ010,USGS OF 92-146,NA,"Town (Lady Bird) Lk Site EC at Austin, TX"
TX-410373,438780,1993-04-29,U.S. Geological Survey-Water Resources Discipline,USGS Texas Water Science Center,"Phosphorus, total dissolved",Phosphorus,20,0.02,mg/l as P,1000,NA,USGS CL061,USGS OF 92-146,NA,"Town (Lady Bird) Lk Site EC at Austin, TX"
MN-5106923,3057,1993-06-05,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,80,0.08,mg/l,1000,NA,MNPCA LEG_P00671,NA,Site Rush 2; SHERCO97,RUSH
MN-5107160,3057,1993-06-05,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, total",Phosphorus,40,0.04,mg/l,1000,NA,USEPA 365.4,https://www.nemi.gov/methods/method_summary/5313/,Site Rush 2; SHERCO97,RUSH
NC-9936,156501,1993-06-08,U.S. Geological Survey-Water Resources Discipline,USGS North Carolina Water Science Center,"Phosphorus, total",Phosphorus,20,0.02,mg/l as P,1000,NA,USGS KJ010,USGS OF 92-146,NA,"B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC"
NC-71387,156501,1993-06-08,U.S. Geological Survey-Water Resources Discipline,USGS North Carolina Water Science Center,"Phosphorus, total dissolved",Phosphorus,30,0.03,mg/l as P,1000,NA,USGS CL061,USGS OF 92-146,NA,"B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC"
MN-5109569,804,1993-06-19,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,110,0.11,mg/l,1000,NA,MNPCA LEG_P00671,NA,Site Long 2; SHERCO97,LONG
MN-5107046,804,1993-06-19,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, total",Phosphorus,70,0.07,mg/l,1000,NA,USEPA 365.4,https://www.nemi.gov/methods/method_summary/5313/,Site Long 2; SHERCO97,LONG
OK-80932,384431,1993-06-23,"Oklahoma Conservation Commission, Oklahoma City, OK",USGS Oklahoma Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,30,0.030,mg/l as P,1000,NA,"NA NA",NA,NA,"Lake Eucha near Hwy 10 Bridge near Eucha, OK"
OK-45338,384431,1993-06-23,"Oklahoma Conservation Commission, Oklahoma City, OK",USGS Oklahoma Water Science Center,"Phosphorus, total",Phosphorus,20,0.020,mg/l as P,1000,NA,"NA NA",NA,NA,"Lake Eucha near Hwy 10 Bridge near Eucha, OK"
NM-18942,447459,1993-06-24,U.S. Geological Survey-Water Resources Discipline,USGS New Mexico Water Science Center,"Arsenic, dissolved",Arsenic,2,2,ug/l,1,NA,USGS HY010,"USGS TWRI 5-A1/1989, p 77",NA,"COCHITI LAKE NEAR COCHITI PUEBLO, NM"
NM-18943,447459,1993-06-24,U.S. Geological Survey-Water Resources Discipline,USGS New Mexico Water Science Center,"Arsenic, total",Arsenic,1,1,ug/l,1,NA,USGS HY013,"USGS TWRI 5-A1/1989, p 77",NA,"COCHITI LAKE NEAR COCHITI PUEBLO, NM"
NC-75658,152390,1993-06-25,U.S. Geological Survey-Water Resources Discipline,USGS North Carolina Water Science Center,"Phosphorus, total",Phosphorus,10,0.01,mg/l as P,1000,NA,USGS KJ010,USGS OF 92-146,NA,"LAKE BENSON AT DAM NEAR GARNER, NC"
NC-75659,152390,1993-06-25,U.S. Geological Survey-Water Resources Discipline,USGS North Carolina Water Science Center,"Phosphorus, total dissolved",Phosphorus,20,0.02,mg/l as P,1000,NA,USGS CL061,USGS OF 92-146,NA,"LAKE BENSON AT DAM NEAR GARNER, NC"
TX-597039,424032,1993-07-07,U.S. Geological Survey-Water Resources Discipline,USGS Texas Water Science Center,"Phosphorus, total",Phosphorus,60,0.06,mg/l as P,1000,NA,USGS KJ010,USGS OF 92-146,NA,"Lk Houston Site AC nr Houston, TX"
TX-617962,424032,1993-07-07,U.S. Geological Survey-Water Resources Discipline,USGS Texas Water Science Center,"Phosphorus, total dissolved",Phosphorus,90,0.09,mg/l as P,1000,NA,USGS CL061,USGS OF 92-146,NA,"Lk Houston Site AC nr Houston, TX"
ND-442634,340819,1993-07-08,NA,North Dakota Department Of Environmental Quality,"Phosphorus, soluble reactive orthophosphate",Phosphate-phosphorus,37,0.037,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,New Johns Lake - Deepest
ND-777184,340819,1993-07-08,NA,North Dakota Department Of Environmental Quality,"Phosphorus, total",Phosphate-phosphorus,21,0.021,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,New Johns Lake - Deepest
MN-5107856,3818,1993-07-09,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,850,0.85,mg/l,1000,NA,MNPCA LEG_P00671,NA,Site Pickerel 1; SHERCO97,PICKEREL
MN-5107346,3818,1993-07-09,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, total",Phosphorus,100,0.1,mg/l,1000,NA,USEPA 365.4,https://www.nemi.gov/methods/method_summary/5313/,Site Pickerel 1; SHERCO97,PICKEREL
NY-321841,211,1993-07-21,NA,Vermont Dept of Environmental Conservation,"Phosphorus, total",Phosphorus,10,10,ug/l,1,NA,APHA 4500-P-F,https://www.nemi.gov/methods/method_summary/7420/,Sample taken from the hypolimnion of a lake,Isle La Motte - Lake Champlain
NY-309432,211,1993-07-21,NA,Vermont Dept of Environmental Conservation,"Phosphorus, total dissolved",Phosphorus,24,24,ug/l,1,NA,APHA 4500-P-F,https://www.nemi.gov/methods/method_summary/7420/,Sample taken from the hypolimnion of a lake,Isle La Motte - Lake Champlain
MN-5110514,3818,1993-08-07,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,350,0.35,mg/l,1000,NA,MNPCA LEG_P00671,NA,Site Pickerel 2; SHERCO97,PICKEREL
MN-5109145,3818,1993-08-07,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, total",Phosphorus,50,0.05,mg/l,1000,NA,USEPA 365.4,https://www.nemi.gov/methods/method_summary/5313/,Site Pickerel 2; SHERCO97,PICKEREL
TX-660126,419893,1993-08-27,U.S. Geological Survey-Water Resources Discipline,USGS Texas Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,20,0.02,mg/l as P,1000,NA,USGS CL054,"USGS OF 93-125, p 197",NA,"Ray Roberts Lk Site DC nr Pilot Point, TX"
TX-660902,419893,1993-08-27,U.S. Geological Survey-Water Resources Discipline,USGS Texas Water Science Center,"Phosphorus, total dissolved",Phosphorus,10,0.01,mg/l as P,1000,NA,USGS CL061,USGS OF 92-146,NA,"Ray Roberts Lk Site DC nr Pilot Point, TX"
MN-5106965,3057,1993-09-02,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,850,0.85,mg/l,1000,NA,MNPCA LEG_P00671,NA,Site Julia 1; SHERCO97,JULIA
MN-5112437,3057,1993-09-02,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, total",Phosphorus,100,0.1,mg/l,1000,NA,USEPA 365.4,https://www.nemi.gov/methods/method_summary/5313/,Site Julia 1; SHERCO97,JULIA
MN-5106342,3057,1993-09-02,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,110,0.11,mg/l,1000,NA,MNPCA LEG_P00671,NA,Site Briggs 3; SHERCO97,BRIGGS
MN-5113581,3057,1993-09-02,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, total",Phosphorus,60,0.06,mg/l,1000,NA,USEPA 365.4,https://www.nemi.gov/methods/method_summary/5313/,Site Briggs 3; SHERCO97,BRIGGS
TX-213118,408131,1993-09-02,U.S. Geological Survey-Water Resources Discipline,USGS Texas Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,30,0.03,mg/l as P,1000,NA,USGS CL054,"USGS OF 93-125, p 197",NA,"Wright Patman Lk Site AC nr Texarkana, TX"
TX-213117,408131,1993-09-02,U.S. Geological Survey-Water Resources Discipline,USGS Texas Water Science Center,"Phosphorus, total dissolved",Phosphorus,20,0.02,mg/l as P,1000,NA,USGS CL061,USGS OF 92-146,NA,"Wright Patman Lk Site AC nr Texarkana, TX"
LA-62424,299391,1993-09-09,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Nitrogen, dissolved Kjeldahl",Kjeldahl nitrogen,370,0.37,mg/l as N,1000,NA,USGS CL051,"USGS TWRI 5-A1/1989, p 327",NA,"LK PONTCHARTRAIN @ SPILLWAY, NR FRENIER (SITE 1A4)"
LA-62425,299391,1993-09-09,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Nitrogen, total Kjeldahl",Kjeldahl nitrogen,230,0.23,mg/l as N,1000,NA,USGS CL083,"USGS TWRI 5-A1/1989, p 327",NA,"LK PONTCHARTRAIN @ SPILLWAY, NR FRENIER (SITE 1A4)"
LA-23491,299391,1993-09-10,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,60,0.06,mg/l as P,1000,NA,USGS CL054,"USGS OF 93-125, p 197",NA,"LK. PONT. @ PASS MANCHAC, NR. STRADER (SITE 2A3)"
LA-23489,299391,1993-09-10,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, total",Phosphorus,40,0.04,mg/l as P,1000,NA,USGS CL084,"USGS TWRI 5-A1/1989, p 367",NA,"LK. PONT. @ PASS MANCHAC, NR. STRADER (SITE 2A3)"
LA-32184,299391,1993-09-16,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,20,0.02,mg/l as P,1000,NA,USGS CL054,"USGS OF 93-125, p 197",NA,L PONT @ MET OUTFALL CANAL NR METAIRIE (SITE 5A4)
LA-32183,299391,1993-09-16,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, total dissolved",Phosphorus,10,0.01,mg/l as P,1000,NA,USGS CL061,USGS OF 92-146,NA,L PONT @ MET OUTFALL CANAL NR METAIRIE (SITE 5A4)
LA-52799,299391,1993-09-16,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,20,0.02,mg/l as P,1000,NA,USGS CL054,"USGS OF 93-125, p 197",NA,"L. PONT. @ PUMP STN NO. 1, NR. METAIRIE (SITE 4A5)"
LA-57427,299391,1993-09-16,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, total dissolved",Phosphorus,10,0.01,mg/l as P,1000,NA,USGS CL061,USGS OF 92-146,NA,"L. PONT. @ PUMP STN NO. 1, NR. METAIRIE (SITE 4A5)"
LA-14320,299391,1993-09-25,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,20,0.02,mg/l as P,1000,NA,USGS CL054,"USGS OF 93-125, p 197",NA,L PONT @ B CANE (SITE 13A3)
LA-14319,299391,1993-09-25,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, total dissolved",Phosphorus,10,0.01,mg/l as P,1000,NA,USGS CL061,USGS OF 92-146,NA,L PONT @ B CANE (SITE 13A3)
LA-45662,299391,1993-09-29,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,30,0.03,mg/l as P,1000,NA,USGS CL054,"USGS OF 93-125, p 197",NA,L PONT @ CAUSEWAY NR NEW ORLEANS (SITE 16A1)
LA-7403,299391,1993-09-29,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, total dissolved",Phosphorus,20,0.02,mg/l as P,1000,NA,USGS CL061,USGS OF 92-146,NA,L PONT @ CAUSEWAY NR NEW ORLEANS (SITE 16A1)
LA-15680,299391,1993-09-29,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,40,0.04,mg/l as P,1000,NA,USGS CL054,"USGS OF 93-125, p 197",NA,L PONT @ CAUSEWAY NR NEW ORLEANS (SITE 15A1)
LA-15678,299391,1993-09-29,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, total",Phosphorus,20,0.02,mg/l as P,1000,NA,USGS KJ010,USGS OF 92-146,NA,L PONT @ CAUSEWAY NR NEW ORLEANS (SITE 15A1)
LA-15679,299391,1993-09-29,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, total dissolved",Phosphorus,20,0.02,mg/l as P,1000,NA,USGS CL061,USGS OF 92-146,NA,L PONT @ CAUSEWAY NR NEW ORLEANS (SITE 15A1)
LA-39915,299391,1993-09-29,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,30,0.03,mg/l as P,1000,NA,USGS CL054,"USGS OF 93-125, p 197",NA,L PONT @ CAUSEWAY NR NEW ORLEANS (SITE 15A1)
LA-39913,299391,1993-09-29,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, total",Phosphorus,20,0.02,mg/l as P,1000,NA,USGS KJ010,USGS OF 92-146,NA,L PONT @ CAUSEWAY NR NEW ORLEANS (SITE 15A1)
LA-39914,299391,1993-09-29,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, total dissolved",Phosphorus,10,0.01,mg/l as P,1000,NA,USGS CL061,USGS OF 92-146,NA,L PONT @ CAUSEWAY NR NEW ORLEANS (SITE 15A1)
LA-69337,299391,1993-09-29,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,20,0.02,mg/l as P,1000,NA,USGS CL054,"USGS OF 93-125, p 197",NA,L PONT @ CAUSEWAY NR NEW ORLEANS (SITE 15A1)
LA-69336,299391,1993-09-29,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, total dissolved",Phosphorus,10,0.01,mg/l as P,1000,NA,USGS CL061,USGS OF 92-146,NA,L PONT @ CAUSEWAY NR NEW ORLEANS (SITE 15A1)
LA-35279,299391,1993-10-01,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,30,0.03,mg/l as P,1000,NA,USGS CL054,"USGS OF 93-125, p 197",NA,L PONT @ CHEF MENTEUR (SITE 18A2)
LA-35277,299391,1993-10-01,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, total",Phosphorus,10,0.01,mg/l as P,1000,NA,USGS KJ010,USGS OF 92-146,NA,L PONT @ CHEF MENTEUR (SITE 18A2)
LA-35278,299391,1993-10-01,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, total dissolved",Phosphorus,20,0.02,mg/l as P,1000,NA,USGS CL061,USGS OF 92-146,NA,L PONT @ CHEF MENTEUR (SITE 18A2)
LA-23859,299391,1993-10-01,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,30,0.03,mg/l as P,1000,NA,USGS CL054,"USGS OF 93-125, p 197",NA,L PONT @ CHEF MENTEUR (SITE 18A3)
LA-23858,299391,1993-10-01,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, total dissolved",Phosphorus,20,0.02,mg/l as P,1000,NA,USGS CL061,USGS OF 92-146,NA,L PONT @ CHEF MENTEUR (SITE 18A3)
LA-24733,299391,1993-10-01,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,30,0.03,mg/l as P,1000,NA,USGS CL054,"USGS OF 93-125, p 197",NA,L PONT @ CHEF MENTEUR (SITE 18A4)
LA-24732,299391,1993-10-01,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, total dissolved",Phosphorus,20,0.02,mg/l as P,1000,NA,USGS CL061,USGS OF 92-146,NA,L PONT @ CHEF MENTEUR (SITE 18A4)
LA-39954,299391,1993-10-01,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,30,0.03,mg/l as P,1000,NA,USGS CL054,"USGS OF 93-125, p 197",NA,L PONT @ CHEF MENTEUR (SITE 18A5)
LA-66244,299391,1993-10-01,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, total",Phosphorus,20,0.02,mg/l as P,1000,NA,USGS KJ010,USGS OF 92-146,NA,L PONT @ CHEF MENTEUR (SITE 18A5)
LA-66245,299391,1993-10-01,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, total dissolved",Phosphorus,10,0.01,mg/l as P,1000,NA,USGS CL061,USGS OF 92-146,NA,L PONT @ CHEF MENTEUR (SITE 18A5)
NC-92111,152390,1993-10-14,U.S. Geological Survey-Water Resources Discipline,USGS North Carolina Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,20,0.02,mg/l as P,1000,NA,USGS CL054,"USGS OF 93-125, p 197",NA,"LAKE BENSON AT DAM NEAR GARNER, NC"
NC-92110,152390,1993-10-14,U.S. Geological Survey-Water Resources Discipline,USGS North Carolina Water Science Center,"Phosphorus, total dissolved",Phosphorus,10,0.01,mg/l as P,1000,NA,USGS CL061,USGS OF 92-146,NA,"LAKE BENSON AT DAM NEAR GARNER, NC"
NC-122930,152064,1993-11-09,U.S. Geological Survey-Water Resources Discipline,USGS North Carolina Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,110,0.11,mg/l as P,1000,NA,USGS CL054,"USGS OF 93-125, p 197",NA,"FALLS LAKE AT STATE HWY 98 NR BAYLEAF, NC"
NC-113323,152064,1993-11-09,U.S. Geological Survey-Water Resources Discipline,USGS North Carolina Water Science Center,"Phosphorus, total",Phosphorus,30,0.03,mg/l as P,1000,NA,USGS KJ010,USGS OF 92-146,NA,"FALLS LAKE AT STATE HWY 98 NR BAYLEAF, NC"
NC-122929,152064,1993-11-09,U.S. Geological Survey-Water Resources Discipline,USGS North Carolina Water Science Center,"Phosphorus, total dissolved",Phosphorus,110,0.11,mg/l as P,1000,NA,USGS CL061,USGS OF 92-146,NA,"FALLS LAKE AT STATE HWY 98 NR BAYLEAF, NC"
TX-226289,438780,1994-04-29,U.S. Geological Survey-Water Resources Discipline,USGS Texas Water Science Center,"Phosphorus, total",Phosphorus,10,0.01,mg/l as P,1000,NA,USGS KJ010,USGS OF 92-146,NA,"Town (Lady Bird) Lk Site AC at Austin, TX"
TX-226290,438780,1994-04-29,U.S. Geological Survey-Water Resources Discipline,USGS Texas Water Science Center,"Phosphorus, total dissolved",Phosphorus,20,0.02,mg/l as P,1000,NA,USGS CL061,USGS OF 92-146,NA,"Town (Lady Bird) Lk Site AC at Austin, TX"
TX-78641,408131,1994-05-10,U.S. Geological Survey-Water Resources Discipline,USGS Texas Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,30,0.03,mg/l as P,1000,NA,USGS CL054,"USGS OF 93-125, p 197",NA,"Wright Patman Lk Site AC nr Texarkana, TX"
TX-78640,408131,1994-05-10,U.S. Geological Survey-Water Resources Discipline,USGS Texas Water Science Center,"Phosphorus, total dissolved",Phosphorus,20,0.02,mg/l as P,1000,NA,USGS CL061,USGS OF 92-146,NA,"Wright Patman Lk Site AC nr Texarkana, TX"
LA-59756,299391,1994-05-22,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, total",Phosphorus,60,0.060,mg/l as P,1000,NA,"NA NA",NA,NA,BONNET CARRE STUDY-EPA IMPACT SITE-SITE 7
LA-59757,299391,1994-05-22,U.S. Geological Survey-Water Resources Discipline,USGS Louisiana Water Science Center,"Phosphorus, total dissolved",Phosphorus,110,0.110,mg/l as P,1000,NA,"NA NA",NA,NA,BONNET CARRE STUDY-EPA IMPACT SITE-SITE 7
TX-526587,435893,1994-06-03,U.S. Geological Survey-Water Resources Discipline,USGS Texas Water Science Center,"Phosphorus, total",Phosphorus,20,0.02,mg/l as P,1000,NA,USGS KJ010,USGS OF 92-146,NA,"Lk Austin Site BC at Austin, TX"
