PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,SAMPLE_TYPE,NOT_COLLECTED,LAB,MATRIX,SAM_CODE,ANALYTE,BATCH_ID,SAMPLE_ID,E_COLI_PRESENT,E_COLI_RESULT,TOTAL_COLIFORMS_RESULT,LRL,MDL,UNITS,E_COLI_NARS_FLAG,TOTAL_COLIFORMS_NARS_FLAG,E_COLI_IM_COMMENT,TOTAL_COLIFORMS_IM_COMMENT,E_COLI_RPD,TOTAL_COLIFORMS_RPD,LG_WELLS_FLUOR,LG_WELLS_POS,SM_WELLS_FLUOR,SM_WELLS_POS,DATE_RECEIVED,ARRIVAL_TEMP,COND_COMMENT,CONDITION_CODE,INCUBATION_START_DATE,INCUBATION_START_TIME,DATE_ANALYZED,FINAL_TEMP,HOLDING_TIME,ANALYST,INSTRUMENT,METHOD,REAGENT_LOT_NO,REVIEWER,TIME_COUNTED,QC_COMMENT,HQ_NOTES
4/28/2021,2010454,NLA17_MN-10021,7/10/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0033,850114,A,,1299.7,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,49,0,42,12-Jul-17,5.7,,W,12-Jul-17,12:12,13-Jul-17,35,,JH,Model 2X Sealer,IDEXX,LM206C,ES,13:52,"Even though temp out, sample received on wet ice.",
4/28/2021,2010455,NLA17_MN-10038,7/10/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0033,859444,P,3.1,613.1,2419.6,1,MPN/100 ml,H,H,,,,,3,49,0,30,12-Jul-17,5.3,,W,12-Jul-17,12:12,13-Jul-17,35,,JH,Model 2X Sealer,IDEXX,LM206C,ES,13:52,"Even though temp out, sample received on wet ice.",
4/28/2021,2010456,NLA17_OK-10015,7/11/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0033,862234,A,,2419.6,2419.6,1,MPN/100 ml,ND,Q,,,,,0,49,0,48,12-Jul-17,3.3,,OK,12-Jul-17,12:12,13-Jul-17,35,,JH,Model 2X Sealer,IDEXX,LM206C,ES,13:52,,
4/28/2021,2010457,NLA17_CT-10023,7/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0035,865444,P,1,2419.6,2419.6,1,MPN/100 ml,H,H;Q,,,,,1,49,0,48,14-Jul-17,3.4,,OK,14-Jul-17,12:42,15-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:20,,
4/28/2021,2010458,NLA17_WI-10092,7/12/2017,1,BACT,,WSLOH,WATER,REGULAR,E_COLI,14-Jul-17,859084,,3,,2419.6,1,MPN/100 ml,H,,,,,,2,,1,,13-Jul-17,7,,OK,13-Jul-17,12:43:40,14-Jul-17,7,36.72,ALM,Model 2X Sealer,SM9223BMPN,MM324,SAJ2,13:31:32,Analyzed past the 8 hours holding time: Method SM9223BMPN analyzed on 07/13/17 1243,
4/28/2021,2010459,NLA17_MN-10007,7/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0035,849904,P,1,547.5,2419.6,1,MPN/100 ml,H,H,,,,,1,49,0,28,14-Jul-17,12.5,,W,14-Jul-17,12:42,15-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:20,,
4/28/2021,2010460,NLA17_ME-10001,7/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0034,856504,P,5.2,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,5,49,0,48,13-Jul-17,2.1,,OK,13-Jul-17,12:52,14-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,14:00,,
4/28/2021,2010461,NLA17_ID-10059,7/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0034,855754,A,,461.1,2419.6,1,MPN/100 ml,ND,,,,,,0,49,0,25,13-Jul-17,2.3,,OK,13-Jul-17,12:52,14-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,14:00,,
4/28/2021,2010462,NLA17_AL-10003,7/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0034,854464,P,2,1986.3,2419.6,1,MPN/100 ml,,,,,,,2,49,0,46,13-Jul-17,1.6,,OK,13-Jul-17,12:52,14-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,14:00,,
4/28/2021,2010463,NLA17_UT-10007,7/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0035,852664,P,1,41.4,2419.6,1,MPN/100 ml,H,H,,,,,1,26,0,4,14-Jul-17,3.1,,OK,14-Jul-17,12:42,15-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:20,,
4/28/2021,2010464,NLA17_VA-10012,7/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0034,860074,P,4.1,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,2,49,2,48,13-Jul-17,4.3,,W,13-Jul-17,12:52,14-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,14:00,,
4/28/2021,2010465,NLA17_VA-HP005,7/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0034,860104,P,1,579.4,2419.6,1,MPN/100 ml,,,,,,,0,49,1,29,13-Jul-17,3.6,,OK,13-Jul-17,12:52,14-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,14:00,,
4/28/2021,2010466,NLA17_SD-10022,7/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0034,853384,P,6.3,1986.3,2419.6,1,MPN/100 ml,,,,,,,5,49,1,46,13-Jul-17,3.6,,OK,13-Jul-17,12:52,14-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,14:00,,
4/28/2021,2010467,NLA17_IN-10003,7/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0034,858874,A,,1299.7,2419.6,1,MPN/100 ml,ND,,,,,,0,49,0,42,13-Jul-17,3.9,,OK,13-Jul-17,12:52,14-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,14:00,,
4/28/2021,2010468,NLA17_PA-HP002,7/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0034,858514,P,1,166.4,2419.6,1,MPN/100 ml,,,,,,,1,47,0,11,13-Jul-17,3.6,,OK,13-Jul-17,12:52,14-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,14:00,,
4/28/2021,2010469,NLA17_GA-10022,7/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0034,843394,A,,2419.6,2419.6,1,MPN/100 ml,ND,Q,,,,,0,49,0,48,13-Jul-17,3.2,,OK,13-Jul-17,12:52,14-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,14:00,,
4/28/2021,2010470,NLA17_VT-10003,7/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0035,854194,A,,6.3,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,5,0,1,14-Jul-17,3.9,,OK,14-Jul-17,12:42,15-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:20,,
4/28/2021,2010471,NLA17_NE-10046,7/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0035,850954,P,4.1,2419.6,2419.6,1,MPN/100 ml,H,H;Q,,,,,2,49,2,48,14-Jul-17,3.7,,OK,14-Jul-17,12:42,15-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:20,,
4/28/2021,2010472,NLA17_MN-HP003,7/11/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0034,860734,A,,90.5,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,42,0,3,13-Jul-17,2.8,,OK,13-Jul-17,12:52,14-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,14:00,,
4/28/2021,2010473,NLA17_MN-10025,7/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0035,860674,P,2,1413.6,2419.6,1,MPN/100 ml,H,H,,,,,2,49,0,43,14-Jul-17,2.6,,OK,14-Jul-17,12:42,15-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:20,,
4/28/2021,2010474,NLA17_MT-10009,7/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0035,861364,P,1,151.5,2419.6,1,MPN/100 ml,H,H,,,,,1,46,0,11,14-Jul-17,4.6,,W,14-Jul-17,12:42,15-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:20,,
4/28/2021,2010475,NLA17_OR-10060,7/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0035,843964,P,,435.2,2419.6,1,MPN/100 ml,H;ND,H,Lab flagged result as U - Analyte not detected at a concentration >MDL; IM deleted result of 1.0,,0.00%,89.36%,1,49,0,24,14-Jul-17,1.4,,OK,14-Jul-17,12:42,15-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:20,,
4/28/2021,2010476,NLA17_MS-10003,7/11/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0034,845344,A,,13.2,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,10,0,2,13-Jul-17,4.3,,W,13-Jul-17,12:52,14-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,14:00,,
4/28/2021,2010477,NLA17_MS-10007,7/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0035,843664,A,,613.1,2419.6,1,MPN/100 ml,H;ND,H,,,0.00%,200.00%,0,49,0,30,14-Jul-17,3.8,,OK,14-Jul-17,12:42,15-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:20,,
4/28/2021,2010478,NLA17_OH-10007,7/13/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0035,853594,P,13.5,1413.6,2419.6,1,MPN/100 ml,,,,,,,12,49,0,43,14-Jul-17,1.8,,OK,14-Jul-17,12:42,15-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:20,,
4/28/2021,2010479,NLA17_NE-10061,7/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0035,847264,A,,260.3,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,48,0,19,14-Jul-17,3.8,,OK,14-Jul-17,12:42,15-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:20,,
4/28/2021,2010480,NLA17_ME-10043,7/13/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0035,856474,P,2,365.4,2419.6,1,MPN/100 ml,,,,,,,2,49,0,21,14-Jul-17,4.4,,W,14-Jul-17,12:42,15-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:20,,
4/28/2021,2010481,NLA17_TX-10072,7/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0035,836494,A,,816.4,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,49,0,35,14-Jul-17,5.8,,W,14-Jul-17,12:42,15-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:20,,
4/28/2021,2010482,NLA17_FL-10005,7/13/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0035,863674,A,,727,2419.6,1,MPN/100 ml,ND,,,,,,0,49,0,33,14-Jul-17,4.7,,W,14-Jul-17,12:42,15-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:20,,
4/28/2021,2010483,NLA17_SC-10027,7/13/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0035,859684,P,2,461.1,2419.6,1,MPN/100 ml,,,,,,,2,49,0,25,14-Jul-17,3.6,,OK,14-Jul-17,12:42,15-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:20,,
4/28/2021,2010484,NLA17_VA-10002,7/13/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0036,860014,P,3.1,2419.6,2419.6,1,MPN/100 ml,H,H;Q,,,,,3,49,0,48,15-Jul-17,1.1,,OK,15-Jul-17,15:10,16-Jul-17,35.5,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,15:15,,
4/28/2021,2010485,NLA17_VA-HP007,7/13/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0035,860044,A,,75.4,2419.6,1,MPN/100 ml,ND,,,,,,0,37,0,6,14-Jul-17,2.2,,OK,14-Jul-17,12:42,15-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:20,,
4/28/2021,2010486,NLA17_NE-10073,7/13/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0036,850924,P,4.1,2419.6,2419.6,1,MPN/100 ml,H,H,,,27.78%,0.00%,3,49,1,47,15-Jul-17,-0.6,,OK,15-Jul-17,15:10,16-Jul-17,35.5,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,15:15,,"CONDITION_CODE marked as T, but they are not above 4 degrees C. Condition code changed to OK"
4/28/2021,2010487,NLA17_OR-10009,7/13/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0036,843934,A,,2419.6,2419.6,1,MPN/100 ml,H;ND,H;Q,,,,,0,49,0,48,15-Jul-17,1.7,,OK,15-Jul-17,15:10,16-Jul-17,35.5,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,15:15,,
4/28/2021,2010488,NLA17_MO-10006,7/13/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0035,851014,P,1,1046.2,2419.6,1,MPN/100 ml,,,,,,,1,49,0,39,14-Jul-17,4.1,,W,14-Jul-17,12:42,15-Jul-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,13:20,,
4/28/2021,2010489,NLA17_AL-10004,7/14/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0036,854524,A,,2419.6,2419.6,1,MPN/100 ml,ND,,,,,,0,49,0,47,15-Jul-17,1.2,,OK,15-Jul-17,15:10,16-Jul-17,35.5,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,15:15,,
4/28/2021,2010490,NLA17_AL-10008,7/13/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0036,854494,A,,1299.7,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,49,0,42,15-Jul-17,-0.7,,OK,15-Jul-17,15:10,16-Jul-17,35.5,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,15:15,,"CONDITION_CODE marked as T, but they are not above 4 degrees C. Condition code changed to OK"
4/28/2021,2010491,NLA17_ND-10095,7/14/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0036,855034,P,8.6,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,8,49,0,48,15-Jul-17,-1.8,,OK,15-Jul-17,15:10,16-Jul-17,35.5,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,15:15,,"CONDITION_CODE marked as T, but they are not above 4 degrees C. Condition code changed to OK"
4/28/2021,2010492,NLA17_ND-10003,7/13/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0036,865264,P,1,1553.1,2419.6,1,MPN/100 ml,H,H,,,,,1,49,0,44,15-Jul-17,-0.3,,OK,15-Jul-17,15:10,16-Jul-17,35.5,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,15:15,,"CONDITION_CODE marked as T, but they are not above 4 degrees C. Condition code changed to OK"
4/28/2021,2010493,NLA17_ND-10010,7/14/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0036,865324,P,2,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,0,49,2,48,15-Jul-17,-0.4,,OK,15-Jul-17,15:10,16-Jul-17,35.5,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,15:15,,"CONDITION_CODE marked as T, but they are not above 4 degrees C. Condition code changed to OK"
4/28/2021,2010494,NLA17_IN-10008,7/14/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0036,858814,P,3.1,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,3,49,0,48,15-Jul-17,-0.6,,OK,15-Jul-17,15:10,16-Jul-17,35.5,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,15:15,,"CONDITION_CODE marked as T, but they are not above 4 degrees C. Condition code changed to OK"
4/28/2021,2010495,NLA17_NM-10024,7/14/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0036,843034,P,1,365.4,2419.6,1,MPN/100 ml,,,,,,,0,49,1,21,15-Jul-17,3.7,,OK,15-Jul-17,15:10,16-Jul-17,35.5,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,15:15,,
4/28/2021,2010496,NLA17_CO-10051,7/13/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0036,840994,A,,19.9,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,15,0,2,15-Jul-17,-0.4,,OK,15-Jul-17,15:10,16-Jul-17,35.5,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,15:15,,"CONDITION_CODE marked as T, but they are not above 4 degrees C. Condition code changed to OK"
4/28/2021,2010497,NLA17_CO-10009,7/16/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0037,861034,A,,4.1,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,3,0,1,18-Jul-17,-0.2,,OK,18-Jul-17,11:17,19-Jul-17,35.5,,JH,Model 2X Sealer,IDEXX,LM206C,ES,11:28,,"CONDITION_CODE marked as T, but they are not above 4 degrees C. Condition code changed to OK"
4/28/2021,2010498,NLA17_CO-10053,7/16/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0038,860854,A,,46.4,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,29,0,3,19-Jul-17,0.5,DATE_RECEIVED not within 2 days,Q,19-Jul-17,12:15,20-Jul-17,35,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,12:56,,DATE_RECEIVED not within 2 days. Flagged with a condition code
4/28/2021,2010499,NLA17_TX-10004,7/16/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0037,836464,A,,2419.6,2419.6,1,MPN/100 ml,H;ND,H;Q,,,,,0,49,0,48,18-Jul-17,5.5,,W,18-Jul-17,11:17,19-Jul-17,35.5,,JH,Model 2X Sealer,IDEXX,LM206C,ES,11:28,"Even though temp out, sample received on wet ice.",
4/28/2021,2010500,NLA17_UT-10056,7/13/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0036,850684,A,,39.9,2419.6,1,MPN/100 ml,H;ND,H,,,0.00%,24.80%,0,26,0,3,15-Jul-17,2.4,,OK,15-Jul-17,15:10,16-Jul-17,35.5,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,15:15,,
4/28/2021,2010501,NLA17_VT-10016,7/17/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0038,845194,A,,85.7,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,40,0,5,19-Jul-17,3.7,,OK,19-Jul-17,12:15,20-Jul-17,35,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,12:56,,
4/28/2021,2010502,NLA17_OK-10066,7/17/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0037,862144,P,7.4,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,6,49,1,48,18-Jul-17,-0.1,,OK,18-Jul-17,11:17,19-Jul-17,35.5,,JH,Model 2X Sealer,IDEXX,LM206C,ES,11:28,,"CONDITION_CODE marked as T, but they are not above 4 degrees C. Condition code changed to OK"
4/28/2021,2010503,NLA17_OK-10008,7/17/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0038,861814,A,,686.7,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,49,0,32,19-Jul-17,2.7,,OK,19-Jul-17,12:15,20-Jul-17,35,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,12:56,,
4/28/2021,2010504,NLA17_CO-10037,7/17/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0038,860824,P,3,2419.6,2419.6,1,MPN/100 ml,H,H;Q,,,,,2,49,1,48,19-Jul-17,1.3,,OK,19-Jul-17,12:15,20-Jul-17,35,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,12:56,,
4/28/2021,2010505,NLA17_LA-10001,7/18/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0038,836134,P,2,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,2,49,0,48,19-Jul-17,2.4,,OK,19-Jul-17,12:15,20-Jul-17,35,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,12:56,,
4/28/2021,2010506,NLA17_OR-10012,7/18/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0039,843994,P,1,151.5,2419.6,1,MPN/100 ml,H,H,,,,,1,46,0,11,20-Jul-17,2.7,,OK,20-Jul-17,15:11,21-Jul-17,35,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,15:12,,
4/28/2021,2010507,NLA17_WI-10016,7/18/2017,1,BACT,,WSLOH,WATER,REGULAR,E_COLI,20-Jul-17,864754,,6.2,,2419.6,1,MPN/100 ml,H,,,,,,4,,2,,19-Jul-17,2,,OK,19-Jul-17,11:07:15,20-Jul-17,2,24.48,ALM,Model 2X Sealer,SM9223BMPN,MM324,SAJ2,11:32:40,Analyzed past the 8 hours holding time: Method SM9223BMPN analyzed on 07/19/17 1107,
4/28/2021,2010508,NLA17_ND-10014,7/18/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0039,857374,A,,146.7,2419.6,1,MPN/100 ml,H;ND,H,,,0.00%,9.67%,0,46,0,10,20-Jul-17,1,,OK,20-Jul-17,15:11,21-Jul-17,35,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,15:12,,
4/28/2021,2010509,NLA17_ND-10026,7/18/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0039,851944,P,2,2419.6,2419.6,1,MPN/100 ml,H,H;Q,,,,,2,49,0,48,20-Jul-17,0.6,,OK,20-Jul-17,15:11,21-Jul-17,35,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,15:12,,
4/28/2021,2010510,NLA17_ND-10009,7/18/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0039,839524,P,1,2419.6,2419.6,1,MPN/100 ml,H,H;Q,,,,,1,49,0,48,20-Jul-17,4.2,,W,20-Jul-17,15:11,21-Jul-17,35,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,15:12,,
4/28/2021,2010511,NLA17_NE-10011,7/18/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0039,863194,P,76.3,2419.6,2419.6,1,MPN/100 ml,H,H;Q,,,,,35,49,10,48,20-Jul-17,4.1,,W,20-Jul-17,15:11,21-Jul-17,35,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,15:12,,
4/28/2021,2010513,NLA17_ME-10042,7/17/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0037,854044,P,2,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,2,49,0,48,18-Jul-17,4.6,,W,18-Jul-17,11:17,19-Jul-17,35.5,,JH,Model 2X Sealer,IDEXX,LM206C,ES,11:28,"Even though temp out, sample received on wet ice.",
4/28/2021,2010514,NLA17_OK-10050,7/18/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0038,862114,A,,2419.6,2419.6,1,MPN/100 ml,ND,,,,,,0,49,0,47,19-Jul-17,2.7,,OK,19-Jul-17,12:15,20-Jul-17,35,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,12:56,,
4/28/2021,2010515,NLA17_ND-10070,7/19/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0039,857404,P,1,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,1,49,0,48,20-Jul-17,2.9,,OK,20-Jul-17,15:11,21-Jul-17,35,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,15:12,,
4/28/2021,2010516,NLA17_OK-10010,7/18/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0039,862084,A,,1413.6,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,49,0,43,20-Jul-17,4.4,,W,20-Jul-17,15:11,21-Jul-17,35,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,15:12,,
4/28/2021,2010517,NLA17_TX-10021,7/18/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0039,836404,P,41,2419.6,2419.6,1,MPN/100 ml,H,H;Q,,,,,28,49,1,48,20-Jul-17,3.1,,OK,20-Jul-17,15:11,21-Jul-17,35,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,15:12,,
4/28/2021,2010518,NLA17_IN-10077,7/19/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0039,865984,P,1,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,1,49,0,48,20-Jul-17,1.2,,OK,20-Jul-17,15:11,21-Jul-17,35,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,15:12,,
4/28/2021,2010519,NLA17_RI-10008,7/19/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0039,856294,A,,574.8,2419.6,1,MPN/100 ml,ND,,,,,,0,48,0,36,20-Jul-17,4.1,,W,20-Jul-17,15:11,21-Jul-17,35,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,15:12,,
4/28/2021,2010520,NLA17_ID-10088,7/19/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0039,868534,A,,2419.6,2419.6,1,MPN/100 ml,ND,Q,,,,,0,49,0,48,20-Jul-17,2.2,,OK,20-Jul-17,15:11,21-Jul-17,35,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,15:12,,
4/28/2021,2010521,NLA17_LA-10046,7/19/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0039,836194,P,1,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,1,49,0,48,20-Jul-17,2.9,,OK,20-Jul-17,15:11,21-Jul-17,35,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,15:12,,
4/28/2021,2010522,NLA17_WI-10111,7/19/2017,1,BACT,,WSLOH,WATER,REGULAR,E_COLI,21-Jul-17,864874,,,,2419.6,1,MPN/100 ml,H;ND,,,,,,0,,0,,20-Jul-17,2,,OK,20-Jul-17,10:28:05,21-Jul-17,2,22.8,CXK,Model 2X Sealer,SM9223BMPN,MM324,SAJ2,11:17:36,Analyzed past the 8 hours holding time: Method SM9223BMPN analyzed on 07/20/17 1027,
4/28/2021,2010523,NLA17_CO-HP002,7/18/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0039,855094,A,,8.5,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,7,0,1,20-Jul-17,6.3,,W,20-Jul-17,15:11,21-Jul-17,35,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,15:12,,
4/28/2021,2010524,NLA17_CO-10010,7/18/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0039,843064,P,8.6,517.2,2419.6,1,MPN/100 ml,H,H,,,,,8,49,0,27,20-Jul-17,3.3,,OK,20-Jul-17,15:11,21-Jul-17,35,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,15:12,,
4/28/2021,2010525,NLA17_ND-10013,7/19/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0040,865234,A,,290.9,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,49,0,17,21-Jul-17,1.5,,OK,21-Jul-17,13:03,22-Jul-17,35.5,,JH,Model 2X Sealer,IDEXX,LM206C,ES,13:08,,
